model,batch_size,id,latency_ns
llama3_70b,32,70,96608
llama3_70b,32,71,78016
llama3_70b,32,72,90528
llama3_70b,32,73,72864
llama3_70b,32,74,85504
llama3_70b,32,75,100512
llama3_70b,32,76,88384
llama3_70b,32,77,78592
llama3_70b,32,78,88288
llama3_70b,32,79,94272
llama3_70b,32,8,87680
llama3_70b,32,80,71680
llama3_70b,32,81,93952
llama3_70b,32,82,85376
llama3_70b,32,83,86400
llama3_70b,32,84,87808
llama3_70b,32,85,97504
llama3_70b,32,86,92608
llama3_70b,32,87,106400
llama3_70b,32,88,83456
llama3_70b,32,89,88256
llama3_70b,32,9,105184
llama3_70b,32,90,75552
llama3_70b,32,91,84544
llama3_70b,32,92,73984
llama3_70b,32,93,86368
llama3_70b,32,94,93440
llama3_70b,32,95,75840
llama3_70b,32,96,75712
llama3_70b,32,97,86624
llama3_70b,32,98,77120
llama3_70b,32,99,89888
llama3_70b,64,1,159840
llama3_70b,64,10,167744
llama3_70b,64,100,169856
llama3_70b,64,11,174720
llama3_70b,64,12,172128
llama3_70b,64,13,192704
llama3_70b,64,14,170080
llama3_70b,64,15,174624
llama3_70b,64,16,175392
llama3_70b,64,17,171712
llama3_70b,64,18,163424
llama3_70b,64,19,176544
llama3_70b,64,2,165600
llama3_70b,64,20,175520
llama3_70b,64,21,169568
llama3_70b,64,22,173472
llama3_70b,64,23,176800
llama3_70b,64,24,175840
llama3_70b,64,25,175008
llama3_70b,64,26,180960
llama3_70b,64,27,176576
llama3_70b,64,28,193664
llama3_70b,64,29,174656
llama3_70b,64,3,162656
llama3_70b,64,30,185664
llama3_70b,64,31,180768
llama3_70b,64,32,160768
llama3_70b,64,33,194112
llama3_70b,64,34,181248
llama3_70b,64,35,167776
llama3_70b,64,36,172448
llama3_70b,64,37,165888
llama3_70b,64,38,180704
llama3_70b,64,39,177120
llama3_70b,64,4,180480
llama3_70b,64,40,188768
llama3_70b,64,41,170112
llama3_70b,64,42,178208
llama3_70b,64,43,177376
llama3_70b,64,44,191840
llama3_70b,64,45,162912
llama3_70b,64,46,169856
llama3_70b,64,47,171040
llama3_70b,64,48,166144
llama3_70b,64,49,183776
llama3_70b,64,5,167808
llama3_70b,64,50,171360
llama3_70b,64,51,176576
llama3_70b,64,52,183360
llama3_70b,64,53,168672
llama3_70b,64,54,182272
llama3_70b,64,55,178720
llama3_70b,64,56,174944
llama3_70b,64,57,183520
llama3_70b,64,58,161472
llama3_70b,64,59,180576
llama3_70b,64,6,160992
llama3_70b,64,60,174688
llama3_70b,64,61,169056
llama3_70b,64,62,165696
llama3_70b,64,63,182912
llama3_70b,64,64,172544
llama3_70b,64,65,183552
llama3_70b,64,66,177120
llama3_70b,64,67,183840
llama3_70b,64,68,179200
llama3_70b,64,69,175232
llama3_70b,64,7,173600
llama3_70b,64,70,158272
llama3_70b,64,71,160864
llama3_70b,64,72,164704
llama3_70b,64,73,184160
llama3_70b,64,74,174464
llama3_70b,64,75,187936
llama3_70b,64,76,180544
llama3_70b,64,77,189248
llama3_70b,64,78,173536
llama3_70b,64,79,176704
llama3_70b,64,8,175744
llama3_70b,64,80,179520
llama3_70b,64,81,185984
llama3_70b,64,82,171264
llama3_70b,64,83,181632
llama3_70b,64,84,178528
llama3_70b,64,85,186080
llama3_70b,64,86,176192
llama3_70b,64,87,183200
llama3_70b,64,88,162848
llama3_70b,64,89,183104
llama3_70b,64,9,175520
llama3_70b,64,90,168896
llama3_70b,64,91,164992
llama3_70b,64,92,181056
llama3_70b,64,93,170656
llama3_70b,64,94,176704
llama3_70b,64,95,178176
llama3_70b,64,96,187712
llama3_70b,64,97,179744
llama3_70b,64,98,187264
llama3_70b,64,99,179776
llama3_405b,128,12,353280
llama3_405b,128,13,346816
llama3_405b,128,1,322592
llama3_405b,128,2,350528
llama3_405b,128,10,346752
llama3_405b,128,17,316608
llama3_405b,128,14,324096
llama3_405b,128,16,331456
llama3_405b,128,19,326976
llama3_405b,128,15,341216
llama3_405b,128,11,331360
llama3_405b,128,22,355104
llama3_405b,128,18,348672
llama3_405b,128,100,319168
llama3_405b,128,21,334368
llama3_405b,128,20,334944
llama3_405b,128,23,325888
llama3_405b,128,3,333824
llama3_405b,128,27,328096
llama3_405b,128,31,339040
llama3_405b,128,24,321024
llama3_405b,128,29,329120
llama3_405b,128,32,356192
llama3_405b,128,30,329568
llama3_405b,128,25,328096
llama3_405b,128,35,341376
llama3_405b,128,34,337984
llama3_405b,128,33,343264
llama3_405b,128,28,307584
llama3_405b,128,26,341408
llama3_405b,128,36,299104
llama3_405b,128,37,345280
llama3_405b,128,38,299904
llama3_405b,128,4,307392
llama3_405b,128,43,334432
llama3_405b,128,42,342176
llama3_405b,128,40,339040
llama3_405b,128,45,293792
llama3_405b,128,39,318208
llama3_405b,128,49,329792
llama3_405b,128,48,350496
llama3_405b,128,41,331456
llama3_405b,128,46,335392
llama3_405b,128,44,322688
llama3_405b,128,5,334656
llama3_405b,128,50,343712
llama3_405b,128,51,302496
llama3_405b,128,47,303712
llama3_405b,128,53,338432
llama3_405b,128,52,335552
llama3_405b,128,55,318976
llama3_405b,128,56,325120
llama3_405b,128,54,315840
llama3_405b,128,6,339936
llama3_405b,128,57,336032
llama3_405b,128,60,337792
llama3_405b,128,62,331040
llama3_405b,128,61,354400
llama3_405b,128,58,334848
llama3_405b,128,63,322176
llama3_405b,128,64,332832
llama3_405b,128,59,340608
llama3_405b,128,65,346144
llama3_405b,128,66,321888
llama3_405b,128,68,334752
llama3_405b,128,67,341536
llama3_405b,128,69,342144
llama3_405b,128,7,326080
llama3_405b,128,70,327744
llama3_405b,128,74,347296
llama3_405b,128,71,329952
llama3_405b,128,73,327456
llama3_405b,128,77,341472
llama3_405b,128,72,327488
llama3_405b,128,76,306656
llama3_405b,128,75,338496
llama3_405b,128,8,335552
llama3_405b,128,79,370944
llama3_405b,128,78,340352
llama3_405b,128,80,336576
llama3_405b,128,83,323264
llama3_405b,128,81,337984
llama3_405b,128,82,342016
llama3_405b,128,84,335072
llama3_405b,128,85,328768
llama3_405b,128,89,309984
llama3_405b,128,9,311840
llama3_405b,128,90,338912
llama3_405b,128,87,330592
llama3_405b,128,88,318912
llama3_405b,128,86,302560
llama3_405b,128,92,344128
llama3_405b,128,94,314080
llama3_405b,128,91,345472
llama3_405b,128,93,323744
llama3_405b,128,95,347808
llama3_405b,128,96,321440
llama3_405b,128,97,351168
llama3_405b,128,98,327424
llama3_405b,128,99,323776
llama3_405b,16,12,51776
llama3_405b,16,1,44960
llama3_405b,16,13,37600
llama3_405b,16,100,37152
llama3_405b,16,14,45600
llama3_405b,16,10,55680
llama3_405b,16,11,49280
llama3_405b,16,15,43840
llama3_405b,16,16,41088
llama3_405b,16,17,44224
llama3_405b,16,18,54048
llama3_405b,16,19,49344
llama3_405b,16,2,33888
llama3_405b,16,20,45632
llama3_405b,16,21,55904
llama3_405b,16,23,44256
llama3_405b,16,22,49184
llama3_405b,16,26,39840
llama3_405b,16,24,51328
llama3_405b,16,28,46272
llama3_405b,16,25,37696
llama3_405b,16,30,44544
llama3_405b,16,29,39840
llama3_405b,16,3,53088
llama3_405b,16,32,42528
llama3_405b,16,31,41696
llama3_405b,16,27,48480
llama3_405b,16,33,46560
llama3_405b,16,34,37504
llama3_405b,16,35,48544
llama3_405b,16,37,42976
llama3_405b,16,4,45312
llama3_405b,16,39,52736
llama3_405b,16,38,51712
llama3_405b,16,36,51392
llama3_405b,16,41,52160
llama3_405b,16,40,42752
llama3_405b,16,42,48384
llama3_405b,16,44,51680
llama3_405b,16,43,46368
llama3_405b,16,46,36832
llama3_405b,16,45,51808
llama3_405b,16,48,41408
llama3_405b,16,47,51392
llama3_405b,16,49,41376
llama3_405b,16,5,49920
llama3_405b,16,50,35200
llama3_405b,16,51,48544
llama3_405b,16,52,43104
llama3_405b,16,54,45568
llama3_405b,16,56,44256
llama3_405b,16,55,45888
llama3_405b,16,58,52032
llama3_405b,16,53,48000
llama3_405b,16,59,36992
llama3_405b,16,60,50272
llama3_405b,16,6,52384
llama3_405b,16,57,42720
llama3_405b,16,61,45024
llama3_405b,16,62,52736
llama3_405b,16,64,51488
llama3_405b,16,65,29472
llama3_405b,16,63,53600
llama3_405b,16,66,49248
llama3_405b,16,7,51104
llama3_405b,16,68,46336
llama3_405b,16,67,51104
llama3_405b,16,69,55392
llama3_405b,16,71,49568
llama3_405b,16,73,49472
llama3_405b,16,70,42272
llama3_405b,16,75,55712
llama3_405b,16,72,54432
llama3_405b,16,74,42336
llama3_405b,16,76,45600
llama3_405b,16,77,53536
llama3_405b,16,78,59328
llama3_405b,16,8,54208
llama3_405b,16,80,50912
llama3_405b,16,79,55296
llama3_405b,16,81,46688
llama3_405b,16,83,49824
llama3_405b,16,84,54112
llama3_405b,16,82,43968
llama3_405b,16,85,51040
llama3_405b,16,87,41696
llama3_405b,16,9,42880
llama3_405b,16,86,40928
llama3_405b,16,88,49152
llama3_405b,16,89,49664
llama3_405b,16,90,51968
llama3_405b,16,91,35328
llama3_405b,16,93,49888
llama3_405b,16,92,51904
llama3_405b,16,94,55584
llama3_405b,16,96,41472
llama3_405b,32,1,92640
llama3_405b,16,98,49312
llama3_405b,16,95,47456
llama3_405b,16,97,36576
llama3_405b,16,99,50240
llama3_405b,32,10,79232
llama3_405b,32,100,78976
llama3_405b,32,11,97504
llama3_405b,32,13,74080
llama3_405b,32,12,94432
llama3_405b,32,14,84032
llama3_405b,32,15,91136
llama3_405b,32,16,94080
llama3_405b,32,17,94080
llama3_405b,32,18,80192
llama3_405b,32,19,84160
llama3_405b,32,20,92576
llama3_405b,32,21,100608
llama3_405b,32,24,83680
llama3_405b,32,22,98656
llama3_405b,32,23,82304
llama3_405b,32,2,90976
llama3_405b,32,27,80224
llama3_405b,32,26,81760
llama3_405b,32,29,83040
llama3_405b,32,25,98656
llama3_405b,32,28,80128
llama3_405b,32,3,90528
llama3_405b,32,30,84960
llama3_405b,32,33,88224
llama3_405b,32,32,89280
llama3_405b,32,34,91232
llama3_405b,32,31,97760
llama3_405b,32,36,73536
llama3_405b,32,38,89216
llama3_405b,32,37,86080
llama3_405b,32,35,86688
llama3_405b,32,4,90880
llama3_405b,32,40,78560
llama3_405b,32,39,82496
llama3_405b,32,42,81184
llama3_405b,32,41,86464
llama3_405b,32,43,78656
llama3_405b,32,44,71104
llama3_405b,32,45,91296
llama3_405b,32,46,78816
llama3_405b,32,48,83328
llama3_405b,32,47,94976
llama3_405b,32,49,82208
llama3_405b,32,5,96672
llama3_405b,32,51,79328
llama3_405b,32,50,90720
llama3_405b,32,52,80256
llama3_405b,32,55,76352
llama3_405b,32,53,82336
llama3_405b,32,56,87360
llama3_405b,32,57,103872
llama3_405b,32,58,78176
llama3_405b,32,54,92608
llama3_405b,32,59,73568
llama3_405b,32,61,85120
llama3_405b,32,6,73088
llama3_405b,32,63,75584
llama3_405b,32,62,100000
llama3_405b,32,60,96608
llama3_405b,32,66,89472
llama3_405b,32,65,90432
llama3_405b,32,64,86560
llama3_405b,32,67,98560
llama3_405b,32,69,83712
llama3_405b,32,68,83488
llama3_405b,32,70,87680
llama3_405b,32,7,76736
llama3_405b,32,71,83488
llama3_405b,32,72,78848
llama3_405b,32,73,90208
llama3_405b,32,75,90816
llama3_405b,32,74,93184
llama3_405b,32,78,98816
llama3_405b,32,76,79456
llama3_405b,32,79,71072
llama3_405b,32,80,82176
llama3_405b,32,8,85760
llama3_405b,32,77,77280
llama3_405b,32,81,86624
llama3_405b,32,83,76256
llama3_405b,32,82,77472
llama3_405b,32,85,90880
llama3_405b,32,84,72992
llama3_405b,32,86,87456
llama3_405b,32,87,70240
llama3_405b,32,88,85216
llama3_405b,32,89,84128
llama3_405b,32,90,82976
llama3_405b,32,9,86368
llama3_405b,32,94,81888
llama3_405b,32,93,84000
llama3_405b,32,95,90688
llama3_405b,32,91,81792
llama3_405b,32,96,81792
llama3_405b,32,97,85056
llama3_405b,32,98,78432
llama3_405b,32,92,87200
llama3_405b,32,99,78272
llama3_405b,64,1,184864
llama3_405b,64,10,167200
llama3_405b,64,100,171904
llama3_405b,64,11,186624
llama3_405b,64,12,187104
llama3_405b,64,13,175456
llama3_405b,64,15,197024
llama3_405b,64,14,169120
llama3_405b,64,16,169600
llama3_405b,64,17,172384
llama3_405b,64,18,167456
llama3_405b,64,2,185792
llama3_405b,64,20,182560
llama3_405b,64,21,185440
llama3_405b,64,19,179392
llama3_405b,64,22,176992
llama3_405b,64,23,176864
llama3_405b,64,24,185024
llama3_405b,64,26,181888
llama3_405b,64,25,183968
llama3_405b,64,28,173696
llama3_405b,64,30,185888
llama3_405b,64,27,170240
llama3_405b,64,3,175968
llama3_405b,64,31,184928
llama3_405b,64,32,177184
llama3_405b,64,29,181120
llama3_405b,64,34,178880
llama3_405b,64,33,164928
llama3_405b,64,36,173184
llama3_405b,64,35,183808
llama3_405b,64,37,169760
llama3_405b,64,38,175136
llama3_405b,64,39,173408
llama3_405b,64,40,177984
llama3_405b,64,4,174432
llama3_405b,64,42,186624
llama3_405b,64,41,175264
llama3_405b,64,43,174688
llama3_405b,64,45,176768
llama3_405b,64,49,173088
llama3_405b,64,46,165920
llama3_405b,64,44,167008
llama3_405b,64,48,177504
llama3_405b,64,5,181536
llama3_405b,64,51,172736
llama3_405b,64,50,177440
llama3_405b,64,52,185984
llama3_405b,64,47,190880
llama3_405b,64,53,174656
llama3_405b,64,55,177888
llama3_405b,64,54,167104
llama3_405b,64,56,188288
llama3_405b,64,57,184128
llama3_405b,64,59,172383
llama3_405b,64,58,175712
llama3_405b,64,6,178208
llama3_405b,64,62,170592
llama3_405b,64,63,168256
llama3_405b,64,61,166112
llama3_405b,64,67,186112
llama3_405b,64,66,176032
llama3_405b,64,60,170176
llama3_405b,64,65,176992
llama3_405b,64,64,183040
llama3_405b,64,68,160576
llama3_405b,64,7,166016
llama3_405b,64,69,167104
llama3_405b,64,70,172320
llama3_405b,64,71,189952
llama3_405b,64,77,182528
llama3_405b,64,73,189728
llama3_405b,64,75,184000
llama3_405b,64,72,184032
llama3_405b,64,76,179648
llama3_405b,64,74,178048
llama3_405b,64,8,166368
llama3_405b,64,78,172384
llama3_405b,64,79,163520
llama3_405b,64,81,186048
llama3_405b,64,80,178592
llama3_405b,64,83,172704
llama3_405b,64,82,192832
llama3_405b,64,84,170080
llama3_405b,64,85,169184
llama3_405b,64,86,175488
llama3_405b,64,90,174464
llama3_405b,64,87,178112
llama3_405b,64,91,175712
llama3_405b,64,88,177024
llama3_405b,64,9,181824
llama3_405b,64,89,182592
llama3_405b,64,92,174176
llama3_405b,64,93,178592
llama3_405b,64,94,170560
llama3_405b,64,95,176416
llama3_405b,64,96,191840
llama3_405b,64,98,162528
llama3_405b,64,97,189344
llama3_405b,64,99,178336
