in,out
7008,1
6160,1
3088,1
3008,1
1568,1
7520,1
3568,1
7696,1
304,1
5520,1
2640,1
6000,1
1008,1
2288,1
224,1
896,1
4464,1
2272,1
7168,1
6688,1
6272,1
5184,1
4832,1
192,1
32,1
4144,1
7744,1
7968,1
3040,1
6272,1
1776,1
7456,1
6064,1
5456,1
864,1
3872,1
5264,1
1776,1
3104,1
4176,1
1664,1
4960,1
16,1
5248,1
7440,1
5536,1
7440,1
3408,1
7568,1
8144,1
2592,1
4432,1
2448,1
2160,1
8096,1
6688,1
7520,1
7120,1
3856,1
608,1
1232,1
3008,1
6416,1
5232,1
4272,1
4656,1
288,1
6144,1
7392,1
64,1
7792,1
4944,1
6080,1
400,1
2752,1
6224,1
7536,1
2192,1
752,1
496,1
7680,1
3648,1
2928,1
5424,1
5680,1
1616,1
5824,1
4048,1
6464,1
8000,1
2544,1
7664,1
2416,1
5040,1
7200,1
592,1
4480,1
1328,1
4240,1
64,1
6192,1
7904,1
7120,1
2192,1
7264,1
6400,1
6080,1
3536,1
4128,1
7744,1
3696,1
5792,1
7728,1
6032,1
3232,1
4448,1
4448,1
5856,1
2400,1
4560,1
4672,1
4288,1
2672,1
7088,1
7632,1
3424,1
656,1
6992,1
