in,out
4672,1
2640,1
6800,1
7872,1
7312,1
4288,1
1312,1
4688,1
1568,1
1824,1
8144,1
3456,1
1488,1
6576,1
6656,1
4752,1
1856,1
3296,1
3824,1
368,1
7520,1
5824,1
7808,1
224,1
3312,1
6752,1
768,1
3408,1
992,1
3792,1
7520,1
7536,1
2224,1
5936,1
2384,1
5456,1
1504,1
3216,1
416,1
864,1
8144,1
5904,1
4480,1
1120,1
4928,1
6976,1
5248,1
6528,1
5520,1
1872,1
240,1
2208,1
4288,1
608,1
6896,1
7104,1
7792,1
8112,1
1696,1
2272,1
4128,1
2912,1
3360,1
4608,1
4160,1
5600,1
2048,1
1856,1
3744,1
6672,1
5824,1
2160,1
4960,1
112,1
2128,1
1792,1
6176,1
6528,1
5520,1
4192,1
1216,1
2320,1
3696,1
6688,1
1072,1
5232,1
672,1
5456,1
752,1
4240,1
5376,1
176,1
1856,1
1424,1
2832,1
896,1
4320,1
6160,1
6192,1
7152,1
5344,1
1376,1
4544,1
2688,1
5888,1
1792,1
352,1
1520,1
1120,1
2736,1
7104,1
320,1
4624,1
4080,1
1840,1
6672,1
1040,1
8080,1
2368,1
2832,1
7888,1
4896,1
1248,1
4768,1
560,1
4832,1
480,1
7104,1
