in,out
6288,1
5840,1
3504,1
7968,1
208,1
4768,1
4880,1
7536,1
4800,1
5824,1
7072,1
6384,1
2752,1
7488,1
5376,1
3200,1
576,1
816,1
5168,1
6208,1
4816,1
6992,1
3536,1
4032,1
528,1
8128,1
4080,1
7072,1
4496,1
288,1
2496,1
4528,1
4688,1
1792,1
6416,1
1792,1
5968,1
7104,1
4672,1
2224,1
7152,1
6048,1
2608,1
3808,1
5632,1
1056,1
3648,1
5280,1
1952,1
1904,1
3840,1
48,1
2560,1
4016,1
1744,1
2736,1
5440,1
6256,1
1280,1
2448,1
4224,1
4640,1
7312,1
6096,1
3600,1
2640,1
5280,1
6144,1
4832,1
3712,1
2368,1
7520,1
1968,1
3712,1
112,1
2064,1
4272,1
3584,1
2240,1
608,1
1648,1
1984,1
2608,1
6992,1
3520,1
5904,1
4208,1
3648,1
4336,1
816,1
5568,1
1232,1
7248,1
4176,1
560,1
2080,1
5776,1
160,1
4688,1
224,1
2864,1
6064,1
2704,1
4784,1
4336,1
272,1
7584,1
5584,1
1664,1
6608,1
6816,1
6720,1
4816,1
784,1
7472,1
7152,1
1088,1
3744,1
3920,1
6064,1
3296,1
4544,1
7984,1
544,1
3088,1
6960,1
7376,1
6608,1
