in,out
6144,1
5552,1
3984,1
1056,1
1952,1
7440,1
6224,1
5616,1
2768,1
912,1
3168,1
6672,1
1808,1
6864,1
6384,1
4176,1
5680,1
1552,1
4768,1
6336,1
1024,1
3776,1
2672,1
1248,1
48,1
3744,1
1376,1
3904,1
3632,1
5808,1
4400,1
7792,1
5472,1
6064,1
2960,1
2016,1
3872,1
2048,1
7152,1
3152,1
1296,1
5568,1
1616,1
7504,1
6208,1
7520,1
5136,1
7200,1
3840,1
7920,1
7680,1
6000,1
656,1
4032,1
1200,1
3456,1
3200,1
5584,1
7696,1
304,1
7520,1
2736,1
1376,1
3872,1
816,1
2928,1
7456,1
2016,1
3152,1
3664,1
3616,1
1696,1
2864,1
4832,1
6512,1
2272,1
1744,1
256,1
5680,1
4960,1
6048,1
7504,1
5040,1
1248,1
7824,1
3184,1
3392,1
3488,1
656,1
5120,1
6640,1
3424,1
1632,1
5168,1
6912,1
1152,1
224,1
5584,1
8080,1
3968,1
2656,1
2480,1
6752,1
4912,1
7856,1
512,1
368,1
7648,1
3088,1
3872,1
576,1
4432,1
544,1
7744,1
944,1
4144,1
2784,1
5392,1
2720,1
816,1
176,1
6912,1
2016,1
6960,1
3168,1
256,1
2736,1
5184,1
