in,out
6480,1
7408,1
2752,1
4432,1
7040,1
736,1
7504,1
4992,1
5840,1
7648,1
5808,1
3248,1
7248,1
4016,1
800,1
5600,1
2080,1
5088,1
1280,1
7392,1
6288,1
3968,1
6576,1
480,1
1728,1
5440,1
5104,1
7488,1
6240,1
7568,1
1264,1
7056,1
4368,1
256,1
7312,1
6656,1
3440,1
4048,1
7280,1
4432,1
1664,1
4544,1
176,1
7280,1
1840,1
3424,1
4576,1
4752,1
3440,1
3584,1
992,1
3136,1
400,1
928,1
7968,1
7200,1
5040,1
3072,1
7504,1
1840,1
912,1
5824,1
6400,1
1920,1
240,1
4416,1
7584,1
3312,1
1680,1
96,1
1728,1
2336,1
960,1
288,1
5216,1
48,1
6016,1
7984,1
2352,1
4112,1
7296,1
5312,1
6640,1
2080,1
3936,1
1520,1
4416,1
2896,1
7328,1
3616,1
2496,1
2448,1
7392,1
2176,1
5744,1
4144,1
2976,1
4160,1
2464,1
6320,1
6496,1
7632,1
3312,1
7648,1
7392,1
784,1
1824,1
6928,1
1712,1
2192,1
7184,1
2576,1
4704,1
3920,1
5152,1
2176,1
3280,1
1136,1
3344,1
2784,1
7472,1
2656,1
3360,1
1456,1
3376,1
2192,1
4896,1
2032,1
