in,out
4448,1
6784,1
1552,1
592,1
5920,1
1680,1
2272,1
4080,1
1712,1
6336,1
6304,1
480,1
5312,1
5712,1
7632,1
1744,1
4592,1
4896,1
7328,1
7008,1
6992,1
5792,1
2272,1
5632,1
3280,1
6944,1
48,1
3072,1
3680,1
1568,1
880,1
5200,1
1200,1
6384,1
4032,1
5184,1
2416,1
4752,1
3936,1
4160,1
6256,1
6752,1
7600,1
3056,1
5536,1
1104,1
3600,1
6480,1
912,1
5344,1
3856,1
7120,1
6640,1
688,1
192,1
6944,1
6624,1
7136,1
6336,1
2112,1
6912,1
2192,1
7296,1
4800,1
5152,1
7040,1
4736,1
64,1
5728,1
1312,1
7472,1
7040,1
5280,1
7712,1
3568,1
2288,1
5840,1
3344,1
1232,1
1696,1
6864,1
2288,1
1728,1
6608,1
6416,1
6080,1
1632,1
4560,1
7088,1
1088,1
3024,1
896,1
7152,1
2304,1
2512,1
5376,1
2272,1
6736,1
4768,1
2352,1
5264,1
48,1
6912,1
6448,1
7200,1
5744,1
3664,1
528,1
3632,1
3776,1
5728,1
640,1
6416,1
3152,1
3872,1
7792,1
6992,1
1760,1
6320,1
2576,1
6896,1
4592,1
2480,1
3936,1
5056,1
576,1
464,1
4080,1
