in,out
688,1
1984,1
3792,1
304,1
3648,1
4288,1
1712,1
1504,1
1872,1
5200,1
5312,1
5056,1
6864,1
6448,1
3712,1
6400,1
4608,1
1680,1
5312,1
3712,1
432,1
3040,1
7312,1
6624,1
6384,1
5328,1
2608,1
5040,1
3488,1
6464,1
7088,1
7696,1
5536,1
5152,1
1456,1
544,1
1904,1
5264,1
3520,1
6096,1
1456,1
3136,1
5504,1
1600,1
2640,1
896,1
96,1
352,1
7600,1
32,1
2672,1
1088,1
7328,1
7040,1
1984,1
2448,1
2624,1
3680,1
5840,1
4848,1
7504,1
2016,1
144,1
6672,1
2944,1
4416,1
6560,1
6512,1
5888,1
6320,1
1872,1
720,1
3104,1
4480,1
3072,1
672,1
3168,1
6592,1
4816,1
160,1
7216,1
1920,1
6896,1
2128,1
2064,1
7120,1
1072,1
896,1
3232,1
2800,1
5360,1
1968,1
6640,1
5328,1
4512,1
8144,1
6272,1
1712,1
5104,1
5600,1
1264,1
976,1
3072,1
6736,1
448,1
1248,1
1504,1
2960,1
6384,1
2336,1
2240,1
4560,1
1120,1
1840,1
7792,1
5120,1
6672,1
288,1
7872,1
2224,1
2272,1
2128,1
7872,1
7360,1
1792,1
1792,1
3632,1
2480,1
