in,out
2016,1
5424,1
6048,1
2192,1
848,1
2816,1
4256,1
1184,1
3344,1
6416,1
5232,1
80,1
6272,1
4736,1
6640,1
6896,1
2256,1
4928,1
5424,1
7952,1
48,1
8048,1
4768,1
1696,1
6432,1
5888,1
3424,1
1888,1
496,1
3680,1
2208,1
7328,1
4464,1
3264,1
6160,1
6032,1
3920,1
3360,1
2160,1
6816,1
6800,1
7024,1
6864,1
7728,1
2080,1
4160,1
2912,1
5536,1
80,1
3664,1
1904,1
5056,1
5104,1
2448,1
5552,1
4000,1
3568,1
3984,1
7248,1
2192,1
3920,1
4944,1
1344,1
2704,1
1344,1
1968,1
4064,1
7632,1
560,1
2800,1
208,1
3568,1
3984,1
3152,1
6944,1
3920,1
32,1
3104,1
16,1
5216,1
3168,1
7488,1
6784,1
3056,1
3840,1
5760,1
2992,1
7792,1
2976,1
1808,1
1776,1
5296,1
2224,1
3328,1
8128,1
6848,1
6016,1
2416,1
4816,1
1984,1
4752,1
4560,1
3200,1
6080,1
640,1
4496,1
4896,1
7856,1
2752,1
4896,1
6656,1
2896,1
3824,1
4672,1
6208,1
6096,1
7248,1
480,1
5968,1
2816,1
816,1
1696,1
16,1
5328,1
7392,1
7168,1
3088,1
3536,1
