in,out
7104,1
4592,1
8144,1
3984,1
656,1
7040,1
1904,1
4384,1
5664,1
2496,1
1296,1
1120,1
2880,1
7872,1
176,1
7856,1
4464,1
1760,1
784,1
6336,1
7648,1
5936,1
4128,1
7568,1
272,1
1536,1
2800,1
4816,1
1456,1
1200,1
6656,1
4176,1
4080,1
784,1
2192,1
336,1
4512,1
144,1
3200,1
3728,1
2432,1
1344,1
5184,1
1152,1
6048,1
7808,1
8096,1
5824,1
5568,1
6992,1
2512,1
1904,1
832,1
576,1
5024,1
7648,1
736,1
208,1
864,1
6544,1
7456,1
6928,1
1184,1
272,1
672,1
6432,1
992,1
1072,1
96,1
688,1
3472,1
2656,1
1792,1
4064,1
1200,1
6624,1
2160,1
7824,1
3408,1
8080,1
3840,1
3104,1
7344,1
544,1
5072,1
3600,1
7072,1
4784,1
6624,1
5600,1
944,1
3536,1
4144,1
3488,1
7904,1
6544,1
1376,1
320,1
6400,1
6224,1
6400,1
7296,1
400,1
4544,1
2736,1
3280,1
736,1
6576,1
4528,1
1168,1
6736,1
8048,1
4896,1
5760,1
1616,1
2992,1
3328,1
5856,1
1216,1
288,1
4944,1
1232,1
3328,1
5664,1
5824,1
3968,1
448,1
3152,1
