in,out
5872,1
7760,1
3440,1
5072,1
1248,1
1664,1
8080,1
1568,1
2880,1
4176,1
7920,1
6720,1
6032,1
7456,1
1696,1
4256,1
1728,1
3712,1
1344,1
6960,1
5040,1
1888,1
5728,1
6704,1
2496,1
5072,1
6896,1
6224,1
2464,1
5600,1
1712,1
5712,1
2480,1
5904,1
1904,1
6016,1
528,1
592,1
5600,1
2672,1
7680,1
4576,1
6912,1
3424,1
7344,1
7808,1
7328,1
4304,1
7200,1
992,1
4944,1
4432,1
4272,1
5488,1
3984,1
6784,1
1056,1
848,1
5584,1
1760,1
5040,1
1504,1
1520,1
7552,1
2384,1
6544,1
1120,1
1776,1
1200,1
7168,1
1280,1
6080,1
2736,1
7200,1
3712,1
6064,1
7120,1
3216,1
992,1
3104,1
2672,1
3568,1
928,1
1072,1
2864,1
1744,1
2576,1
7568,1
7856,1
4288,1
5088,1
5040,1
4160,1
5536,1
848,1
2816,1
5120,1
3536,1
2496,1
6640,1
1152,1
7904,1
5824,1
7808,1
176,1
4016,1
272,1
4800,1
3600,1
5792,1
160,1
6464,1
3936,1
6288,1
8016,1
5072,1
128,1
3936,1
5520,1
880,1
688,1
5168,1
3200,1
7600,1
4576,1
1504,1
4528,1
7424,1
