in,out
1040,1
1536,1
880,1
5600,1
7504,1
7680,1
6064,1
224,1
16,1
560,1
3392,1
1408,1
1552,1
3184,1
2944,1
7632,1
3136,1
4432,1
2256,1
5952,1
5232,1
3776,1
1232,1
784,1
7824,1
784,1
3536,1
6384,1
1616,1
2800,1
3744,1
5072,1
1824,1
2432,1
784,1
6224,1
784,1
6480,1
2384,1
1584,1
3520,1
7728,1
5312,1
3728,1
64,1
2112,1
7168,1
3072,1
6240,1
5264,1
6592,1
736,1
1104,1
2096,1
7504,1
3200,1
1712,1
2928,1
3552,1
3968,1
3456,1
6624,1
3424,1
896,1
2640,1
4672,1
2848,1
6784,1
2432,1
3568,1
6160,1
4400,1
3072,1
3408,1
6928,1
3424,1
608,1
5968,1
1088,1
1472,1
4304,1
5216,1
384,1
1472,1
848,1
864,1
6208,1
4672,1
7648,1
8112,1
2976,1
6352,1
2080,1
7056,1
4144,1
5072,1
3216,1
96,1
6592,1
6272,1
4224,1
3760,1
448,1
5968,1
160,1
2800,1
3760,1
7872,1
7456,1
7152,1
5552,1
4976,1
480,1
4016,1
4064,1
496,1
7056,1
4768,1
2176,1
5456,1
4496,1
7072,1
4592,1
1776,1
5712,1
7392,1
6064,1
6128,1
