in,out
6208,1
2928,1
4640,1
6736,1
1936,1
4800,1
4912,1
960,1
1936,1
4592,1
1456,1
1424,1
4832,1
368,1
7760,1
5072,1
7040,1
5600,1
2656,1
1104,1
5072,1
6992,1
2800,1
1312,1
1312,1
960,1
3232,1
496,1
4464,1
2768,1
896,1
624,1
7344,1
2272,1
3712,1
3408,1
816,1
7344,1
16,1
6752,1
3664,1
3408,1
5728,1
7440,1
400,1
7040,1
8048,1
32,1
5088,1
2000,1
4464,1
1536,1
2896,1
5664,1
7472,1
8064,1
1552,1
2752,1
2208,1
1904,1
5456,1
7168,1
7968,1
6672,1
7840,1
5232,1
4064,1
64,1
7200,1
7120,1
1200,1
16,1
512,1
2464,1
6160,1
5696,1
6880,1
832,1
6384,1
304,1
3696,1
1296,1
6560,1
2432,1
7696,1
6528,1
3888,1
7392,1
4752,1
2976,1
1808,1
4384,1
4416,1
1648,1
5808,1
7696,1
1472,1
5072,1
7056,1
8048,1
1872,1
3040,1
2128,1
3184,1
5936,1
1904,1
4608,1
4752,1
3440,1
4256,1
528,1
3472,1
5840,1
1312,1
288,1
1200,1
3120,1
5728,1
5920,1
7616,1
7712,1
2400,1
1216,1
5136,1
4672,1
816,1
4864,1
2800,1
