in,out
3488,1
6768,1
80,1
3488,1
4000,1
7664,1
6544,1
3600,1
7136,1
7328,1
5104,1
5632,1
2944,1
2240,1
5920,1
1712,1
6512,1
2304,1
6384,1
7360,1
272,1
3904,1
160,1
6336,1
5728,1
6880,1
4528,1
7040,1
240,1
8000,1
2000,1
7920,1
3392,1
7120,1
4016,1
1440,1
6176,1
6720,1
7616,1
6864,1
832,1
384,1
4880,1
4528,1
3120,1
6384,1
8064,1
6816,1
3792,1
7072,1
2736,1
944,1
352,1
768,1
5024,1
3632,1
6352,1
2544,1
3280,1
6608,1
704,1
6560,1
720,1
2096,1
1280,1
1904,1
4832,1
1312,1
4400,1
3392,1
1968,1
592,1
5936,1
352,1
6048,1
7424,1
7728,1
3888,1
1472,1
6320,1
5040,1
3856,1
128,1
3184,1
3248,1
1296,1
2112,1
8160,1
592,1
7664,1
1600,1
5568,1
4304,1
7680,1
7808,1
7056,1
1168,1
5184,1
8128,1
6656,1
5840,1
3456,1
7776,1
3712,1
1488,1
4096,1
6256,1
6048,1
3632,1
2192,1
4768,1
5008,1
3152,1
7072,1
2464,1
5776,1
160,1
3872,1
2624,1
1072,1
5664,1
3792,1
336,1
5920,1
4576,1
5040,1
880,1
5952,1
