in,out
4592,1
3856,1
7744,1
6320,1
880,1
640,1
3344,1
2944,1
7376,1
4592,1
6640,1
7568,1
6480,1
2800,1
1472,1
1600,1
5552,1
528,1
384,1
8048,1
1152,1
1504,1
16,1
1760,1
7984,1
7904,1
1664,1
6288,1
7360,1
3728,1
640,1
3856,1
5136,1
1856,1
1088,1
4480,1
7584,1
3808,1
5904,1
3808,1
5600,1
3232,1
6512,1
1248,1
6512,1
960,1
3120,1
3776,1
1200,1
4624,1
4736,1
2464,1
2560,1
5696,1
3344,1
3152,1
7280,1
160,1
6336,1
2912,1
5344,1
6400,1
3280,1
1888,1
7776,1
4352,1
2544,1
7968,1
3280,1
4944,1
7888,1
4352,1
7408,1
1008,1
4032,1
528,1
7408,1
4704,1
2960,1
7696,1
6112,1
2000,1
4736,1
2544,1
4512,1
800,1
7904,1
2640,1
2544,1
7968,1
5408,1
2960,1
640,1
4000,1
3696,1
192,1
5760,1
816,1
7408,1
4816,1
560,1
1936,1
128,1
7040,1
16,1
5856,1
5696,1
304,1
400,1
4640,1
6752,1
6640,1
3904,1
6864,1
8000,1
5280,1
4944,1
6816,1
2176,1
4656,1
6912,1
4448,1
5280,1
1136,1
272,1
5840,1
3296,1
7056,1
