in,out
752,1
1616,1
6736,1
4176,1
6176,1
7136,1
7424,1
1664,1
2560,1
1312,1
5648,1
3296,1
6880,1
7200,1
2768,1
3584,1
5008,1
960,1
2288,1
6560,1
4688,1
7632,1
3120,1
6320,1
5360,1
832,1
4688,1
6864,1
4080,1
5776,1
7680,1
2112,1
3744,1
816,1
6880,1
7744,1
2512,1
7904,1
5168,1
2768,1
1280,1
7488,1
3376,1
2512,1
3904,1
7952,1
3200,1
7936,1
672,1
5440,1
5856,1
768,1
1136,1
2960,1
1840,1
2624,1
6464,1
1600,1
5904,1
6288,1
4336,1
64,1
5536,1
1216,1
7424,1
6816,1
2400,1
1168,1
2752,1
6608,1
7280,1
2560,1
5984,1
4464,1
7616,1
4944,1
1264,1
7760,1
8080,1
5920,1
7840,1
6160,1
1792,1
5184,1
832,1
2672,1
1728,1
3920,1
352,1
2896,1
1376,1
3744,1
64,1
5616,1
7392,1
2384,1
4576,1
2768,1
3232,1
960,1
736,1
5392,1
1296,1
1648,1
4464,1
5904,1
2768,1
5104,1
672,1
2128,1
8048,1
7888,1
5728,1
7184,1
3568,1
1152,1
7744,1
3904,1
3776,1
1616,1
7200,1
3648,1
4400,1
2256,1
256,1
5744,1
5760,1
7264,1
