in,out
7488,1
6704,1
5792,1
3568,1
7680,1
7712,1
7456,1
752,1
3872,1
7376,1
7952,1
848,1
2736,1
2992,1
5664,1
880,1
6112,1
4176,1
1792,1
2352,1
4624,1
3024,1
3024,1
3760,1
3248,1
1040,1
7120,1
3856,1
6784,1
2608,1
7616,1
2432,1
3664,1
2240,1
5264,1
1200,1
2272,1
7280,1
5888,1
160,1
2800,1
5456,1
864,1
8016,1
1984,1
2368,1
4560,1
6320,1
2048,1
5184,1
7648,1
8048,1
320,1
4784,1
4752,1
7248,1
432,1
6256,1
1408,1
5856,1
7216,1
7536,1
2928,1
6304,1
6368,1
224,1
2016,1
7680,1
6416,1
4320,1
6368,1
6272,1
7136,1
5680,1
3200,1
2784,1
3904,1
7200,1
800,1
6800,1
3664,1
2192,1
6816,1
7584,1
4080,1
4672,1
7152,1
96,1
6208,1
592,1
2288,1
7152,1
4096,1
4976,1
7296,1
4592,1
2496,1
1488,1
8128,1
6064,1
6240,1
6848,1
288,1
5328,1
7504,1
7248,1
1440,1
5856,1
4592,1
7376,1
2656,1
2928,1
400,1
8112,1
3712,1
6480,1
816,1
5632,1
2832,1
2288,1
4672,1
5728,1
1984,1
8048,1
2640,1
5072,1
3904,1
5808,1
