in,out
4864,1
4560,1
5664,1
3616,1
2224,1
1968,1
4032,1
7168,1
6272,1
6816,1
6480,1
1616,1
6512,1
1280,1
7488,1
3440,1
2880,1
7936,1
2288,1
6608,1
1648,1
1312,1
2448,1
2000,1
7456,1
5712,1
544,1
3808,1
704,1
240,1
2544,1
7824,1
6976,1
3504,1
7200,1
6960,1
1792,1
2448,1
4240,1
2096,1
5168,1
4336,1
3040,1
2224,1
5008,1
3200,1
6224,1
8016,1
4464,1
6608,1
2128,1
8096,1
4960,1
7584,1
2016,1
1024,1
1152,1
7440,1
6448,1
5952,1
1312,1
5328,1
6848,1
2944,1
4464,1
6128,1
1760,1
5888,1
608,1
5264,1
4400,1
5424,1
4320,1
6064,1
7360,1
7296,1
7488,1
4976,1
2720,1
3264,1
4336,1
8016,1
4480,1
2544,1
272,1
2448,1
720,1
3152,1
608,1
5872,1
1840,1
4816,1
6784,1
4528,1
2896,1
2656,1
6736,1
6832,1
4800,1
2432,1
64,1
32,1
4128,1
1952,1
2016,1
832,1
1104,1
1488,1
3680,1
1472,1
4544,1
2432,1
2384,1
5968,1
6784,1
1552,1
5824,1
1456,1
6224,1
1392,1
2320,1
208,1
4672,1
1184,1
1760,1
6608,1
6416,1
6176,1
