in,out
1856,1
3520,1
4416,1
7328,1
2896,1
2448,1
1840,1
1664,1
464,1
2192,1
1728,1
5904,1
4816,1
5328,1
8080,1
2656,1
1504,1
7120,1
3136,1
48,1
2816,1
784,1
6736,1
1440,1
1888,1
4400,1
8144,1
4208,1
5744,1
1440,1
7232,1
5264,1
8128,1
400,1
6832,1
2832,1
1936,1
4128,1
6656,1
5696,1
3568,1
480,1
3344,1
192,1
6528,1
736,1
6368,1
4256,1
6512,1
5888,1
2000,1
7104,1
6272,1
6208,1
6064,1
1904,1
560,1
7376,1
2224,1
5840,1
1488,1
1328,1
4224,1
4768,1
304,1
1312,1
1168,1
6384,1
6896,1
3936,1
8064,1
3632,1
5632,1
7808,1
2016,1
6448,1
3312,1
368,1
1536,1
16,1
1648,1
5984,1
496,1
736,1
2864,1
2208,1
6656,1
2304,1
4144,1
6928,1
4608,1
6752,1
4224,1
6960,1
7456,1
5552,1
288,1
2000,1
2000,1
6208,1
416,1
3744,1
3424,1
3968,1
5568,1
2256,1
4128,1
1680,1
4672,1
4352,1
7328,1
2560,1
7968,1
4272,1
5632,1
2336,1
6656,1
4256,1
528,1
7648,1
2144,1
5056,1
4704,1
7552,1
2752,1
3536,1
3536,1
5760,1
