in,out
1584,1
4624,1
5552,1
1808,1
1632,1
2944,1
6448,1
4416,1
4992,1
7792,1
2160,1
272,1
1696,1
7168,1
1200,1
2112,1
5856,1
6736,1
5520,1
2144,1
4480,1
5680,1
4928,1
4032,1
6016,1
6896,1
3984,1
7024,1
6912,1
5664,1
4464,1
80,1
7888,1
3200,1
64,1
3536,1
2256,1
480,1
8160,1
7008,1
4480,1
704,1
5360,1
976,1
7632,1
208,1
7232,1
2576,1
1840,1
3552,1
5824,1
1856,1
8032,1
144,1
6944,1
5616,1
1472,1
2272,1
3152,1
3056,1
688,1
2336,1
5168,1
4320,1
3680,1
6368,1
8048,1
4288,1
560,1
5984,1
5712,1
3968,1
8096,1
6384,1
6352,1
7920,1
256,1
3088,1
5520,1
2544,1
3056,1
1824,1
2944,1
3440,1
5552,1
1088,1
2272,1
144,1
4288,1
6368,1
304,1
1152,1
3152,1
1056,1
6160,1
1168,1
7728,1
8000,1
1424,1
4704,1
304,1
5376,1
4368,1
5312,1
1184,1
3472,1
1728,1
5120,1
1328,1
6768,1
6688,1
6896,1
2784,1
2800,1
592,1
784,1
2944,1
7152,1
160,1
7600,1
7552,1
6672,1
4032,1
1024,1
7696,1
1504,1
7104,1
6640,1
