in,out
176,1
7680,1
5376,1
2800,1
6848,1
6576,1
2992,1
5264,1
6432,1
320,1
560,1
4512,1
3056,1
2752,1
1872,1
7200,1
912,1
5072,1
1168,1
5424,1
6496,1
1072,1
2064,1
2144,1
5376,1
5856,1
176,1
8112,1
1008,1
7776,1
5392,1
1088,1
7856,1
7696,1
1376,1
5200,1
1952,1
6544,1
4656,1
1072,1
6176,1
1840,1
864,1
6976,1
2080,1
5488,1
6128,1
128,1
6880,1
112,1
6848,1
2976,1
2224,1
3392,1
480,1
6144,1
1648,1
6080,1
7280,1
2160,1
7456,1
4128,1
4640,1
4000,1
4080,1
2944,1
4352,1
4928,1
1120,1
5088,1
6912,1
256,1
800,1
1536,1
6960,1
5232,1
3216,1
3392,1
224,1
1376,1
1248,1
5344,1
1440,1
3840,1
3744,1
1440,1
5152,1
4496,1
3472,1
1344,1
3040,1
4720,1
416,1
7520,1
512,1
304,1
4736,1
3328,1
1232,1
3952,1
944,1
992,1
5296,1
1936,1
528,1
976,1
4208,1
480,1
1008,1
2688,1
3536,1
8080,1
5360,1
2896,1
5184,1
1376,1
2544,1
4912,1
4288,1
3616,1
2512,1
6768,1
128,1
1328,1
4416,1
2640,1
3792,1
640,1
