in,out
7200,1
1680,1
4336,1
2224,1
7184,1
7088,1
4400,1
400,1
2976,1
1296,1
5104,1
5744,1
1856,1
5568,1
7024,1
5280,1
5696,1
6768,1
5312,1
4800,1
928,1
5024,1
3008,1
4816,1
5328,1
1456,1
2544,1
5264,1
6000,1
4480,1
7680,1
5104,1
4816,1
1216,1
2880,1
2880,1
5920,1
4704,1
5552,1
2768,1
4224,1
3792,1
3680,1
2720,1
6784,1
2768,1
1712,1
4128,1
7568,1
896,1
7456,1
4064,1
6208,1
2752,1
288,1
656,1
7440,1
1968,1
5184,1
4816,1
5952,1
3504,1
880,1
7232,1
7328,1
1088,1
4864,1
6256,1
7216,1
1200,1
3632,1
1696,1
5424,1
7328,1
6432,1
2160,1
7952,1
4800,1
32,1
112,1
5104,1
3824,1
4448,1
7728,1
7456,1
6672,1
272,1
4192,1
1904,1
3232,1
4640,1
7840,1
7920,1
5696,1
592,1
6176,1
4544,1
6640,1
5552,1
5376,1
352,1
800,1
6528,1
1952,1
5520,1
3296,1
1024,1
5824,1
3232,1
2112,1
1440,1
608,1
6480,1
7616,1
6048,1
3808,1
2624,1
7776,1
2928,1
5936,1
4032,1
5616,1
4928,1
2288,1
5568,1
1872,1
7632,1
4896,1
