in,out
1424,1
1264,1
1872,1
2576,1
2576,1
5264,1
4848,1
176,1
6192,1
7392,1
2080,1
528,1
6608,1
4112,1
7824,1
7568,1
7456,1
5024,1
3696,1
1296,1
6864,1
3648,1
2624,1
7712,1
1280,1
2432,1
128,1
2176,1
3264,1
4880,1
6720,1
7056,1
6480,1
6816,1
6032,1
848,1
6128,1
6208,1
6112,1
2704,1
720,1
2784,1
1312,1
1392,1
6816,1
7424,1
6976,1
5184,1
5488,1
7776,1
1888,1
4144,1
1280,1
5056,1
4992,1
3872,1
7040,1
3312,1
4384,1
8032,1
416,1
2192,1
2352,1
3696,1
1504,1
16,1
5872,1
6048,1
4192,1
4256,1
2448,1
7376,1
4560,1
2032,1
2032,1
1776,1
512,1
1984,1
336,1
3744,1
2432,1
3248,1
5760,1
2560,1
208,1
7808,1
112,1
5216,1
8016,1
6496,1
768,1
2832,1
192,1
4560,1
1280,1
3392,1
6352,1
2560,1
5616,1
3280,1
672,1
352,1
4672,1
5840,1
8160,1
7120,1
6320,1
3504,1
1808,1
2064,1
4224,1
5696,1
4720,1
5488,1
4880,1
5744,1
80,1
6448,1
3616,1
6624,1
8160,1
4624,1
6576,1
2432,1
4208,1
7792,1
528,1
2016,1
