in,out
7904,1
4640,1
7328,1
6384,1
480,1
1600,1
2496,1
3664,1
7904,1
2432,1
7632,1
2288,1
5056,1
1600,1
1520,1
6208,1
4592,1
6256,1
3152,1
1104,1
7584,1
5760,1
864,1
5584,1
1840,1
6400,1
1296,1
7328,1
5120,1
2496,1
6112,1
144,1
704,1
1952,1
3328,1
576,1
7936,1
6080,1
5888,1
6288,1
1360,1
2416,1
432,1
5648,1
5056,1
8144,1
3744,1
4336,1
7280,1
2544,1
3120,1
6096,1
416,1
1504,1
5424,1
7088,1
5152,1
3696,1
7216,1
7504,1
5552,1
4656,1
1008,1
3008,1
1696,1
480,1
6944,1
1760,1
4160,1
5376,1
6416,1
656,1
1424,1
3536,1
1968,1
608,1
6256,1
5504,1
1744,1
96,1
5920,1
4448,1
3904,1
2576,1
3344,1
7680,1
3424,1
7968,1
1616,1
7104,1
4848,1
5392,1
4512,1
3120,1
5120,1
3792,1
7168,1
224,1
7040,1
7040,1
4112,1
3984,1
5728,1
7648,1
464,1
1744,1
3680,1
8144,1
1984,1
5088,1
4656,1
2576,1
5040,1
7376,1
128,1
4928,1
3472,1
1008,1
3360,1
4288,1
3792,1
352,1
4928,1
8096,1
6976,1
1024,1
7680,1
2544,1
