in,out
7904,1
7328,1
1136,1
2176,1
4640,1
1952,1
7760,1
7376,1
6000,1
4464,1
3456,1
3632,1
288,1
2944,1
336,1
7808,1
4800,1
7904,1
3296,1
2432,1
4416,1
224,1
928,1
3408,1
7840,1
6912,1
3088,1
1040,1
1312,1
8144,1
7424,1
16,1
1344,1
1136,1
8000,1
2816,1
4032,1
2800,1
5776,1
1504,1
1216,1
4624,1
4752,1
6496,1
3024,1
7648,1
336,1
5680,1
2272,1
7456,1
2944,1
4576,1
4416,1
1712,1
1184,1
1232,1
6784,1
4416,1
1152,1
6192,1
7728,1
6480,1
4912,1
3104,1
2528,1
2112,1
5392,1
1328,1
7136,1
2272,1
7824,1
4288,1
512,1
3584,1
3648,1
5760,1
5600,1
3888,1
2976,1
816,1
4672,1
5360,1
4560,1
7440,1
4064,1
2368,1
1936,1
1232,1
3184,1
4128,1
720,1
7600,1
48,1
3392,1
2176,1
2896,1
3824,1
7168,1
992,1
2848,1
7264,1
3344,1
3712,1
3472,1
96,1
3824,1
2768,1
4752,1
1552,1
4096,1
736,1
3472,1
1136,1
6144,1
4848,1
1040,1
480,1
6080,1
7120,1
5568,1
448,1
7744,1
1536,1
2784,1
2304,1
5152,1
7744,1
4096,1
