in,out
2096,1
1424,1
288,1
2496,1
3824,1
3904,1
1728,1
1920,1
1808,1
2176,1
2592,1
3984,1
1184,1
6720,1
1760,1
1088,1
3872,1
128,1
2864,1
288,1
7360,1
4560,1
784,1
8048,1
8000,1
544,1
6096,1
3072,1
5088,1
1600,1
4496,1
4480,1
5776,1
576,1
4592,1
2912,1
5584,1
2096,1
5904,1
7728,1
6240,1
5984,1
8000,1
304,1
1568,1
4272,1
1376,1
1888,1
1024,1
6176,1
320,1
4800,1
512,1
2688,1
7584,1
8128,1
5120,1
1168,1
6080,1
3168,1
1280,1
2272,1
3424,1
5504,1
752,1
7824,1
1600,1
5008,1
4048,1
144,1
816,1
7328,1
1552,1
7920,1
5392,1
2336,1
3152,1
3680,1
6400,1
6240,1
4288,1
4144,1
2384,1
6816,1
3168,1
80,1
6400,1
5936,1
5600,1
784,1
4224,1
6640,1
6032,1
6944,1
1408,1
2464,1
1104,1
2432,1
448,1
352,1
6656,1
5568,1
6272,1
7520,1
6416,1
1968,1
2240,1
7008,1
2624,1
1920,1
3152,1
4832,1
2672,1
5616,1
2752,1
3824,1
5168,1
3184,1
1984,1
6448,1
5584,1
1520,1
3184,1
6560,1
3360,1
7488,1
2752,1
1888,1
