in,out
6000,1
1312,1
2704,1
3136,1
3792,1
272,1
7344,1
2752,1
7264,1
6096,1
6016,1
144,1
3680,1
2112,1
5376,1
4608,1
2720,1
2144,1
16,1
7952,1
864,1
8096,1
6672,1
224,1
2192,1
5232,1
480,1
6656,1
5872,1
3568,1
7232,1
6944,1
7184,1
736,1
4496,1
5424,1
4688,1
3536,1
736,1
688,1
2432,1
6800,1
6432,1
7840,1
160,1
3184,1
6528,1
4848,1
5904,1
2352,1
608,1
6016,1
6592,1
7696,1
6736,1
1232,1
2048,1
2608,1
6240,1
208,1
6816,1
7312,1
1264,1
3168,1
1648,1
7632,1
224,1
1696,1
5952,1
4912,1
7008,1
7712,1
4352,1
7232,1
7856,1
1728,1
160,1
1968,1
1184,1
6736,1
7936,1
4608,1
7808,1
4864,1
4112,1
2288,1
1888,1
8048,1
944,1
5040,1
3856,1
3488,1
6960,1
5808,1
4128,1
5152,1
1312,1
1456,1
5312,1
3760,1
1440,1
2304,1
2400,1
7120,1
3984,1
2576,1
4960,1
528,1
5552,1
4448,1
4640,1
4512,1
7312,1
5648,1
6880,1
5312,1
1968,1
5104,1
3376,1
3536,1
4944,1
3200,1
2864,1
6352,1
7728,1
2672,1
6496,1
944,1
