in,out
4448,1
7600,1
5648,1
3488,1
7328,1
3632,1
5616,1
2800,1
2448,1
1024,1
128,1
1440,1
7776,1
3184,1
6608,1
4544,1
1872,1
272,1
6704,1
3264,1
4512,1
2944,1
3488,1
7824,1
2080,1
5024,1
7824,1
2752,1
192,1
4928,1
4176,1
2672,1
3872,1
7216,1
1952,1
7648,1
6080,1
7536,1
3264,1
1424,1
7568,1
3008,1
2592,1
5408,1
7600,1
7024,1
5904,1
2448,1
3536,1
7840,1
4032,1
6176,1
5808,1
3008,1
8000,1
6720,1
1424,1
7776,1
3984,1
3920,1
5968,1
2832,1
5104,1
3152,1
3584,1
336,1
2320,1
2320,1
6400,1
400,1
496,1
7392,1
4960,1
3696,1
2544,1
4864,1
6608,1
7456,1
4048,1
928,1
8144,1
7168,1
3264,1
7808,1
6528,1
4288,1
2656,1
400,1
16,1
2096,1
672,1
2144,1
544,1
5536,1
5712,1
7840,1
4400,1
7440,1
3456,1
5552,1
4976,1
3296,1
3712,1
7200,1
6064,1
944,1
8080,1
5552,1
2896,1
4208,1
3920,1
1600,1
128,1
5536,1
432,1
4256,1
4576,1
5136,1
3264,1
7488,1
6368,1
3408,1
4624,1
1328,1
5424,1
6368,1
2192,1
1056,1
