in,out
8000,1
3504,1
2480,1
7408,1
2912,1
7664,1
1584,1
2352,1
8064,1
1232,1
2304,1
6608,1
1824,1
3600,1
2256,1
2192,1
2048,1
384,1
2576,1
4304,1
6384,1
4064,1
6016,1
6400,1
7296,1
4320,1
5040,1
7824,1
4304,1
1248,1
2000,1
6064,1
6784,1
2704,1
1536,1
2800,1
1280,1
5648,1
736,1
2992,1
2992,1
1824,1
48,1
304,1
7136,1
4400,1
1776,1
4800,1
2528,1
7520,1
4160,1
1456,1
2672,1
5568,1
1920,1
3936,1
5200,1
7248,1
6432,1
5648,1
7984,1
2720,1
4480,1
3216,1
7280,1
1408,1
1472,1
3216,1
6128,1
3168,1
4592,1
2064,1
320,1
1424,1
3856,1
6512,1
1792,1
6848,1
3744,1
6560,1
5760,1
5536,1
3040,1
7088,1
7728,1
704,1
6576,1
5984,1
160,1
6896,1
1104,1
4000,1
1248,1
368,1
7776,1
4096,1
5936,1
768,1
1648,1
4752,1
2256,1
3856,1
1584,1
208,1
4080,1
1520,1
5824,1
1088,1
7392,1
3152,1
4912,1
7024,1
6000,1
1040,1
2512,1
3424,1
2112,1
2416,1
1568,1
8000,1
960,1
6464,1
1600,1
4720,1
752,1
4272,1
3456,1
5696,1
