in,out
1008,1
704,1
1040,1
5104,1
704,1
5504,1
3952,1
3264,1
2176,1
3360,1
2240,1
3760,1
3456,1
1024,1
5312,1
3664,1
3104,1
1616,1
1616,1
1440,1
6432,1
48,1
6656,1
7056,1
2400,1
1840,1
3040,1
5152,1
5088,1
3392,1
2256,1
6832,1
448,1
4304,1
3968,1
288,1
2688,1
1104,1
640,1
6144,1
896,1
2976,1
1024,1
4480,1
7104,1
5920,1
6000,1
3232,1
2064,1
4384,1
2512,1
1936,1
2512,1
3552,1
5328,1
7472,1
7472,1
5696,1
7760,1
1952,1
768,1
16,1
7872,1
64,1
3952,1
3840,1
4016,1
2192,1
1104,1
3424,1
3408,1
3872,1
5888,1
2592,1
96,1
1552,1
784,1
1360,1
7696,1
3056,1
5968,1
1168,1
5728,1
5360,1
3120,1
8016,1
6016,1
4224,1
7728,1
4208,1
2208,1
2880,1
6848,1
4672,1
7216,1
2976,1
2720,1
1456,1
6320,1
7056,1
8160,1
464,1
816,1
6096,1
3744,1
7664,1
2768,1
5344,1
2656,1
592,1
3808,1
6016,1
5184,1
1920,1
688,1
3600,1
7616,1
5200,1
880,1
352,1
672,1
1872,1
7360,1
7184,1
2672,1
656,1
2592,1
3072,1
