in,out
4080,1
8048,1
6320,1
7424,1
848,1
1024,1
1120,1
1568,1
6816,1
368,1
6752,1
3568,1
5440,1
2288,1
3600,1
1120,1
3136,1
7648,1
8080,1
5488,1
2080,1
560,1
5936,1
7488,1
1632,1
5280,1
5872,1
2464,1
2544,1
1712,1
6256,1
3776,1
6512,1
2320,1
3104,1
336,1
576,1
8160,1
7968,1
1760,1
640,1
7136,1
3984,1
128,1
656,1
1152,1
832,1
368,1
3632,1
4784,1
944,1
2080,1
5984,1
1344,1
6208,1
3792,1
3104,1
1088,1
5840,1
6192,1
3120,1
5024,1
864,1
5136,1
7968,1
432,1
6032,1
3008,1
5440,1
7952,1
1440,1
5584,1
5760,1
5744,1
3488,1
5808,1
1424,1
80,1
6624,1
6432,1
2384,1
3984,1
7328,1
2896,1
7584,1
3024,1
2144,1
5168,1
2784,1
7376,1
912,1
816,1
5328,1
2880,1
4256,1
6816,1
6304,1
6800,1
1696,1
4784,1
7136,1
7120,1
6688,1
544,1
3072,1
3024,1
960,1
5632,1
2128,1
5520,1
5504,1
688,1
2592,1
3248,1
7488,1
4000,1
1312,1
5552,1
1024,1
4080,1
5872,1
3056,1
1296,1
7216,1
3056,1
5728,1
5984,1
5936,1
