in,out
1568,1
7952,1
7536,1
3120,1
2400,1
752,1
7616,1
2160,1
5936,1
2224,1
1296,1
5024,1
208,1
6000,1
7664,1
1040,1
1120,1
7968,1
5840,1
4400,1
7712,1
6096,1
368,1
6992,1
4080,1
6464,1
5104,1
336,1
4144,1
6944,1
6496,1
2464,1
1168,1
1408,1
3376,1
3088,1
512,1
7376,1
6912,1
8144,1
2288,1
6768,1
2912,1
4464,1
4752,1
1072,1
1136,1
1120,1
5824,1
7680,1
4592,1
5168,1
6560,1
2144,1
6336,1
4416,1
3616,1
1104,1
848,1
3376,1
5104,1
3360,1
160,1
6592,1
1760,1
2576,1
1296,1
2896,1
5536,1
4048,1
304,1
3232,1
6048,1
4272,1
6688,1
7024,1
176,1
1248,1
2080,1
2800,1
1456,1
6816,1
2720,1
2064,1
8032,1
7664,1
1536,1
5360,1
5888,1
1680,1
1776,1
1360,1
1488,1
6320,1
5728,1
1104,1
1280,1
3920,1
4352,1
272,1
3968,1
4368,1
384,1
7248,1
8160,1
448,1
928,1
3968,1
4368,1
5936,1
4512,1
5744,1
4768,1
3264,1
6560,1
5920,1
4000,1
5392,1
7360,1
704,1
4272,1
7888,1
3760,1
7120,1
1232,1
5824,1
6656,1
5776,1
