in,out
5616,1
240,1
528,1
816,1
2016,1
1520,1
3664,1
6656,1
6864,1
1072,1
5200,1
1168,1
7888,1
5264,1
1280,1
7824,1
1040,1
3744,1
4336,1
7744,1
3120,1
7376,1
3008,1
752,1
6112,1
7664,1
5280,1
3520,1
1600,1
6992,1
4304,1
6288,1
7936,1
4528,1
3984,1
5920,1
5152,1
7920,1
6992,1
2256,1
7488,1
7728,1
752,1
704,1
4496,1
5072,1
3872,1
2512,1
4288,1
2944,1
6272,1
5968,1
1664,1
5152,1
2048,1
5120,1
848,1
4016,1
5680,1
6688,1
288,1
3760,1
4528,1
7312,1
5232,1
624,1
7504,1
2672,1
7280,1
2704,1
2688,1
272,1
7712,1
5792,1
6960,1
2736,1
5184,1
2512,1
832,1
1440,1
7552,1
6528,1
2192,1
2784,1
2000,1
8080,1
3856,1
6512,1
6096,1
3840,1
1568,1
4800,1
624,1
1504,1
3456,1
5888,1
2784,1
4992,1
1376,1
5024,1
1840,1
640,1
6336,1
6272,1
6720,1
1328,1
4224,1
5536,1
7024,1
4992,1
464,1
512,1
1696,1
2320,1
5776,1
7152,1
2416,1
4448,1
4480,1
704,1
6640,1
224,1
2528,1
384,1
2240,1
3136,1
3984,1
6640,1
