in,out
880,1
5200,1
5072,1
1824,1
7680,1
1600,1
1344,1
176,1
6624,1
7040,1
5552,1
8064,1
5632,1
3136,1
2128,1
7200,1
7184,1
1952,1
4080,1
6112,1
7984,1
7952,1
1440,1
1088,1
4304,1
1472,1
672,1
384,1
3104,1
7264,1
2272,1
2912,1
3728,1
640,1
6736,1
3728,1
1312,1
4656,1
768,1
6944,1
1184,1
736,1
3008,1
8096,1
256,1
8128,1
2208,1
2080,1
4288,1
2368,1
6512,1
336,1
672,1
6528,1
6128,1
5488,1
6768,1
6512,1
2112,1
3312,1
7984,1
2752,1
1760,1
4720,1
5504,1
7472,1
512,1
6624,1
4064,1
7856,1
5216,1
4992,1
1904,1
7104,1
4608,1
2240,1
1920,1
2976,1
5632,1
2560,1
4272,1
7568,1
3712,1
2448,1
4688,1
6624,1
1344,1
4592,1
2128,1
3920,1
432,1
3456,1
2944,1
2656,1
6832,1
5920,1
6464,1
1744,1
4048,1
4544,1
5360,1
2896,1
1232,1
3040,1
5424,1
2112,1
4752,1
4496,1
5104,1
6512,1
7312,1
2096,1
704,1
5712,1
1792,1
2096,1
4624,1
6928,1
1376,1
5680,1
6896,1
2816,1
384,1
5888,1
2848,1
6080,1
7008,1
432,1
