in,out
2928,1
1040,1
2768,1
1680,1
4032,1
6544,1
3584,1
3024,1
7152,1
864,1
7392,1
1552,1
5152,1
2896,1
3296,1
7152,1
4832,1
4368,1
992,1
1856,1
5664,1
2240,1
5152,1
6816,1
5152,1
6112,1
5376,1
6160,1
5552,1
6032,1
3040,1
7040,1
5280,1
4720,1
2880,1
7696,1
5808,1
5776,1
7936,1
5424,1
2400,1
6160,1
5536,1
6944,1
6832,1
5168,1
96,1
288,1
464,1
8080,1
2240,1
288,1
2416,1
864,1
4096,1
768,1
1552,1
5472,1
2624,1
7696,1
7248,1
1840,1
6208,1
4928,1
3488,1
2480,1
1936,1
5168,1
1488,1
6400,1
7968,1
3888,1
880,1
8048,1
7056,1
7952,1
1472,1
6912,1
1872,1
864,1
6256,1
3696,1
7696,1
6352,1
3248,1
4864,1
3520,1
7376,1
4752,1
2592,1
4352,1
432,1
2864,1
2304,1
2160,1
3184,1
1056,1
6352,1
4208,1
208,1
3056,1
2224,1
3136,1
704,1
2544,1
1696,1
7712,1
2128,1
2784,1
2832,1
1536,1
2592,1
1504,1
8112,1
5568,1
5024,1
4320,1
5136,1
896,1
4800,1
5872,1
4352,1
2224,1
768,1
3376,1
3072,1
6864,1
6736,1
