in,out
6656,1
3760,1
672,1
32,1
1296,1
3856,1
7840,1
1376,1
4624,1
304,1
2400,1
2192,1
6960,1
4400,1
7408,1
4832,1
5808,1
4592,1
1792,1
1200,1
6272,1
7312,1
3968,1
1872,1
2528,1
1872,1
7264,1
2736,1
3808,1
3136,1
5584,1
2896,1
848,1
4368,1
2992,1
4112,1
4576,1
6656,1
5872,1
3280,1
5456,1
7136,1
1040,1
3696,1
4976,1
7744,1
4144,1
2992,1
6480,1
3136,1
1728,1
5808,1
6976,1
8064,1
5888,1
3584,1
3440,1
5712,1
7440,1
5696,1
7616,1
3056,1
5616,1
4608,1
8144,1
6208,1
1072,1
880,1
3248,1
6992,1
6896,1
8128,1
2096,1
7904,1
7520,1
6512,1
6816,1
1872,1
6672,1
8160,1
576,1
8144,1
5552,1
3936,1
7936,1
7808,1
1392,1
2432,1
7024,1
2656,1
5072,1
6496,1
944,1
336,1
4160,1
6944,1
7424,1
6816,1
1344,1
208,1
4320,1
8096,1
3840,1
3040,1
2464,1
5008,1
400,1
7808,1
1568,1
3056,1
7952,1
6560,1
1152,1
2592,1
3472,1
2736,1
2544,1
4976,1
3232,1
4672,1
4080,1
5696,1
2784,1
144,1
8080,1
960,1
5936,1
464,1
