in,out
5328,1
1984,1
6304,1
2512,1
6720,1
2752,1
7600,1
4416,1
3376,1
7296,1
1328,1
6368,1
7232,1
4496,1
464,1
1136,1
5376,1
6240,1
5344,1
6144,1
2832,1
3120,1
3472,1
4944,1
16,1
336,1
8096,1
5888,1
5232,1
8160,1
5472,1
6384,1
192,1
4816,1
6176,1
3520,1
7968,1
4224,1
656,1
288,1
2496,1
7536,1
1072,1
1904,1
5744,1
2448,1
6656,1
3952,1
2480,1
6688,1
4416,1
7856,1
8064,1
1152,1
7856,1
7712,1
7232,1
5792,1
2928,1
7808,1
5328,1
384,1
3264,1
4832,1
7808,1
3264,1
2080,1
2880,1
6864,1
4848,1
4096,1
6144,1
1520,1
864,1
2400,1
1936,1
3152,1
6976,1
1904,1
6240,1
1680,1
3840,1
6016,1
2800,1
160,1
8080,1
1376,1
816,1
6112,1
288,1
6704,1
1824,1
5024,1
7888,1
7952,1
1168,1
3600,1
1600,1
5536,1
5600,1
384,1
1184,1
7056,1
3216,1
7664,1
2272,1
3104,1
1648,1
496,1
6512,1
1280,1
7008,1
5776,1
5664,1
7168,1
7328,1
1488,1
1664,1
1328,1
2768,1
3872,1
6832,1
1968,1
1920,1
7744,1
4096,1
4128,1
64,1
