in,out
3024,1
5456,1
5744,1
1488,1
7200,1
3488,1
7664,1
6112,1
2128,1
2288,1
1728,1
4160,1
5664,1
4944,1
3408,1
1408,1
3424,1
5744,1
5808,1
6640,1
352,1
4496,1
5856,1
7344,1
1344,1
1888,1
1504,1
5232,1
4080,1
336,1
1936,1
2416,1
5856,1
6688,1
7840,1
4704,1
128,1
5856,1
1152,1
6448,1
2960,1
1392,1
240,1
2512,1
8048,1
6704,1
6256,1
6560,1
3344,1
6304,1
6704,1
5312,1
2400,1
4336,1
1360,1
416,1
7040,1
2960,1
5264,1
6992,1
6848,1
3328,1
2656,1
5232,1
6000,1
6960,1
1968,1
6416,1
4816,1
5824,1
2800,1
784,1
5456,1
1216,1
2032,1
6976,1
6496,1
5952,1
912,1
5648,1
6560,1
5648,1
4576,1
1040,1
960,1
4256,1
4352,1
6272,1
1632,1
3952,1
6816,1
6464,1
1360,1
6880,1
5216,1
6592,1
688,1
720,1
2352,1
4224,1
1712,1
624,1
4176,1
4880,1
1248,1
8144,1
720,1
5696,1
128,1
1504,1
5200,1
4688,1
3152,1
3616,1
2240,1
5600,1
2240,1
1504,1
4672,1
5040,1
544,1
6128,1
3024,1
6032,1
2368,1
3280,1
5248,1
3232,1
