in,out
720,1
2224,1
6624,1
6080,1
928,1
528,1
8032,1
4448,1
5680,1
5200,1
656,1
1504,1
144,1
5440,1
8000,1
5376,1
5344,1
2240,1
768,1
7904,1
5632,1
7744,1
7680,1
6432,1
7552,1
4768,1
2816,1
4288,1
832,1
1072,1
3024,1
4688,1
6624,1
4816,1
5040,1
5584,1
336,1
6112,1
4944,1
3952,1
5648,1
1792,1
4224,1
6704,1
3536,1
6240,1
8048,1
1696,1
384,1
6000,1
1152,1
2320,1
4992,1
4640,1
3840,1
6640,1
7520,1
8160,1
5088,1
224,1
1008,1
7152,1
7088,1
4192,1
2592,1
7424,1
6848,1
1360,1
416,1
144,1
7552,1
736,1
5632,1
1216,1
1088,1
112,1
5792,1
5296,1
4992,1
7712,1
8016,1
3040,1
6656,1
3504,1
3712,1
4720,1
6016,1
3504,1
8048,1
4608,1
5392,1
3216,1
7280,1
1104,1
8112,1
6304,1
4944,1
1664,1
2592,1
7216,1
2464,1
912,1
3376,1
4224,1
2848,1
752,1
6176,1
7616,1
3248,1
2800,1
16,1
2096,1
4320,1
4080,1
7216,1
2304,1
4416,1
2832,1
4560,1
6096,1
6736,1
4992,1
6128,1
2848,1
6944,1
4656,1
7440,1
5536,1
