in,out
4192,1
2368,1
4864,1
7360,1
224,1
3632,1
2880,1
2752,1
4144,1
4624,1
4496,1
4576,1
928,1
6624,1
336,1
4800,1
3296,1
4864,1
32,1
5200,1
6832,1
3920,1
4784,1
5408,1
2896,1
4784,1
3312,1
3280,1
5536,1
7392,1
1824,1
720,1
4288,1
6256,1
7520,1
1312,1
7296,1
4544,1
5952,1
1984,1
256,1
1088,1
7856,1
3072,1
2896,1
7120,1
2560,1
4224,1
6528,1
1200,1
1904,1
528,1
4176,1
7680,1
4496,1
5072,1
816,1
5024,1
4000,1
240,1
6464,1
6720,1
3184,1
1216,1
80,1
7328,1
3472,1
5936,1
3008,1
1696,1
2208,1
1120,1
5152,1
4336,1
4064,1
3360,1
3680,1
3968,1
2320,1
6480,1
1184,1
7824,1
4848,1
4368,1
7040,1
7088,1
992,1
3456,1
2480,1
800,1
7216,1
6032,1
3328,1
1440,1
7408,1
5104,1
3008,1
2192,1
3168,1
1408,1
7456,1
5664,1
2768,1
3552,1
3840,1
4288,1
5840,1
3568,1
7232,1
5776,1
5696,1
2416,1
480,1
320,1
1488,1
2672,1
2240,1
6352,1
4800,1
6592,1
7152,1
1952,1
1856,1
6384,1
7232,1
8080,1
5168,1
6080,1
