in,out
1280,1
2560,1
7856,1
176,1
1056,1
3376,1
2624,1
3392,1
6368,1
5680,1
5664,1
4160,1
4464,1
5952,1
112,1
3728,1
2368,1
3456,1
5920,1
5056,1
1472,1
2960,1
4448,1
4224,1
5040,1
5488,1
992,1
5904,1
8032,1
384,1
4064,1
144,1
5056,1
6400,1
2864,1
5968,1
6544,1
3328,1
688,1
1072,1
4992,1
5440,1
416,1
2640,1
4528,1
1536,1
1664,1
4768,1
3120,1
7312,1
8096,1
464,1
7952,1
7248,1
5488,1
7776,1
5424,1
176,1
2096,1
2448,1
6448,1
3952,1
1456,1
2032,1
5040,1
6992,1
6048,1
3600,1
3440,1
576,1
7888,1
6336,1
1456,1
5184,1
3472,1
5552,1
3760,1
4480,1
304,1
5856,1
400,1
1616,1
3632,1
4512,1
8144,1
32,1
2768,1
48,1
1696,1
6544,1
4960,1
4864,1
2752,1
96,1
5888,1
5232,1
6320,1
4752,1
688,1
1264,1
3696,1
512,1
7392,1
1856,1
240,1
5104,1
1488,1
176,1
5920,1
3408,1
4112,1
6496,1
3984,1
3440,1
3376,1
384,1
6352,1
208,1
3264,1
6240,1
7632,1
7904,1
1920,1
6112,1
7664,1
544,1
6944,1
4336,1
