in,out
5856,1
7088,1
8112,1
848,1
6304,1
7760,1
7936,1
3040,1
6000,1
2208,1
6368,1
3856,1
1360,1
1952,1
2800,1
768,1
7504,1
5184,1
7792,1
5232,1
7136,1
4384,1
2992,1
2384,1
6192,1
2000,1
5152,1
208,1
6176,1
3856,1
7648,1
4016,1
3280,1
7136,1
7552,1
736,1
3888,1
4512,1
5872,1
5392,1
4896,1
5856,1
2784,1
8096,1
1984,1
4080,1
640,1
5744,1
6656,1
432,1
752,1
4736,1
976,1
7968,1
2320,1
256,1
1344,1
7024,1
2128,1
528,1
32,1
3712,1
2656,1
5616,1
3504,1
7808,1
7984,1
5856,1
3200,1
2400,1
1840,1
5728,1
608,1
512,1
7152,1
6048,1
3568,1
2736,1
288,1
992,1
3696,1
4736,1
5440,1
688,1
4304,1
4416,1
4880,1
784,1
4240,1
3024,1
4016,1
6656,1
5072,1
4576,1
1856,1
5248,1
5056,1
192,1
6080,1
3440,1
7600,1
1120,1
2384,1
5248,1
4736,1
7632,1
2368,1
3424,1
4208,1
1840,1
1488,1
1424,1
7936,1
7936,1
4000,1
2880,1
496,1
6512,1
7040,1
3200,1
912,1
5344,1
6208,1
336,1
6976,1
4688,1
2976,1
2192,1
