in,out
2480,1
208,1
2192,1
544,1
5248,1
2544,1
1376,1
2864,1
2656,1
4880,1
4416,1
3008,1
1872,1
5424,1
4560,1
2624,1
3376,1
704,1
4608,1
4176,1
6352,1
6960,1
7936,1
3296,1
6048,1
6032,1
6384,1
4560,1
3296,1
3696,1
2480,1
6224,1
6080,1
512,1
1840,1
4912,1
2896,1
160,1
2384,1
992,1
2784,1
1344,1
7568,1
2784,1
5280,1
4448,1
4992,1
3872,1
1264,1
8160,1
6320,1
1200,1
4256,1
7488,1
1552,1
3280,1
5280,1
2224,1
2976,1
4720,1
1072,1
512,1
5680,1
544,1
2240,1
7456,1
432,1
1904,1
448,1
3392,1
1920,1
4736,1
3360,1
3984,1
976,1
4832,1
4544,1
2064,1
7232,1
7664,1
6768,1
7456,1
1264,1
7872,1
2304,1
3360,1
6480,1
7504,1
976,1
5888,1
8144,1
5456,1
3696,1
4848,1
3824,1
3472,1
1168,1
1088,1
4880,1
8032,1
6032,1
4400,1
4144,1
4688,1
3920,1
2848,1
448,1
5152,1
6848,1
3744,1
7856,1
4736,1
5104,1
544,1
624,1
2224,1
7696,1
4944,1
7040,1
1664,1
4528,1
7024,1
1152,1
7072,1
3856,1
5632,1
4240,1
4688,1
