in,out
5488,1
2512,1
1920,1
2096,1
6352,1
4672,1
1040,1
4288,1
1168,1
5120,1
5104,1
1136,1
2640,1
3520,1
3920,1
2480,1
272,1
5152,1
5600,1
5280,1
6736,1
2912,1
3552,1
6352,1
8128,1
3872,1
6992,1
5216,1
5152,1
2032,1
3840,1
8128,1
4384,1
4000,1
5952,1
5680,1
304,1
7168,1
2032,1
5360,1
4336,1
1344,1
768,1
3568,1
4064,1
5200,1
2736,1
6720,1
2928,1
6400,1
3392,1
768,1
8032,1
7568,1
7248,1
6096,1
880,1
2320,1
4112,1
2480,1
6944,1
688,1
4448,1
2512,1
656,1
6400,1
2944,1
7872,1
4896,1
1664,1
6848,1
6272,1
4160,1
704,1
6704,1
2048,1
528,1
3568,1
4384,1
7040,1
4496,1
3632,1
4624,1
2144,1
3504,1
6032,1
5504,1
5088,1
3664,1
1808,1
3168,1
4944,1
1904,1
6240,1
6688,1
3296,1
1600,1
1120,1
1216,1
3056,1
8032,1
7984,1
4688,1
5472,1
6352,1
400,1
1440,1
7472,1
6448,1
7968,1
464,1
1280,1
1584,1
8032,1
1536,1
3760,1
3264,1
3712,1
384,1
2192,1
6048,1
3888,1
272,1
6432,1
7520,1
3792,1
2016,1
6176,1
