in,out
1104,1
4256,1
6928,1
5424,1
448,1
720,1
208,1
1600,1
6640,1
5696,1
5680,1
1712,1
7648,1
6528,1
2640,1
7408,1
1664,1
1712,1
448,1
304,1
5872,1
912,1
64,1
3296,1
3248,1
1632,1
1600,1
5984,1
1456,1
4432,1
3696,1
4912,1
1552,1
5568,1
3488,1
5840,1
6896,1
1152,1
6240,1
6144,1
4352,1
6848,1
6016,1
3648,1
2944,1
6080,1
2528,1
1600,1
3344,1
5152,1
2784,1
6720,1
4736,1
2976,1
7568,1
2000,1
4848,1
6960,1
5616,1
4592,1
1584,1
4384,1
1760,1
2848,1
7440,1
2160,1
6016,1
6384,1
1056,1
4336,1
352,1
608,1
6432,1
4128,1
7344,1
992,1
3136,1
736,1
6800,1
7136,1
2352,1
2480,1
2608,1
4144,1
480,1
5152,1
5824,1
480,1
4352,1
4656,1
4704,1
2064,1
832,1
6160,1
3456,1
4720,1
8032,1
4672,1
4768,1
4576,1
8112,1
5664,1
7472,1
4864,1
3632,1
1552,1
7456,1
2352,1
3952,1
7040,1
7472,1
2544,1
3712,1
3936,1
5424,1
1616,1
4064,1
4208,1
5904,1
576,1
7936,1
3008,1
7568,1
3360,1
2016,1
7696,1
2240,1
7440,1
