in,out
3008,1
8160,1
3744,1
576,1
4400,1
2816,1
5328,1
2928,1
4912,1
944,1
4480,1
1456,1
6016,1
7296,1
1776,1
1552,1
7920,1
1504,1
2256,1
4176,1
2592,1
336,1
4048,1
4880,1
4864,1
3856,1
1504,1
4544,1
6448,1
4848,1
6208,1
2048,1
7584,1
176,1
6016,1
1792,1
3536,1
7728,1
4144,1
4752,1
2784,1
7344,1
5392,1
2880,1
2096,1
3504,1
3072,1
1136,1
5632,1
2208,1
7200,1
6352,1
1264,1
1328,1
6128,1
1888,1
176,1
1856,1
208,1
4464,1
8144,1
4784,1
3360,1
3872,1
3200,1
6864,1
4896,1
3984,1
5232,1
3872,1
5568,1
2544,1
7536,1
2448,1
6064,1
4880,1
7552,1
5248,1
5280,1
6576,1
7040,1
7184,1
5680,1
2720,1
5136,1
2352,1
7808,1
2528,1
5040,1
112,1
1072,1
6928,1
6528,1
3360,1
3248,1
2864,1
7616,1
4832,1
3712,1
5744,1
160,1
2912,1
2336,1
3760,1
6896,1
1392,1
2144,1
5536,1
2736,1
3104,1
4992,1
3376,1
4800,1
480,1
7504,1
6992,1
1664,1
6656,1
4816,1
1136,1
7136,1
4608,1
3584,1
6128,1
8000,1
2016,1
704,1
2448,1
