in,out
3664,1
3648,1
4960,1
7168,1
5792,1
8080,1
5072,1
6896,1
7360,1
3024,1
7872,1
2736,1
4512,1
336,1
1968,1
5600,1
1808,1
7040,1
1648,1
1120,1
1280,1
3040,1
6544,1
5088,1
7024,1
2064,1
1248,1
5056,1
5984,1
5760,1
384,1
160,1
3504,1
3408,1
4128,1
5120,1
8064,1
6928,1
6224,1
3568,1
2544,1
1200,1
2192,1
3824,1
3040,1
128,1
5616,1
3296,1
3488,1
7104,1
4448,1
7408,1
7728,1
656,1
4912,1
1056,1
6112,1
3056,1
5776,1
1552,1
976,1
6016,1
208,1
6800,1
2096,1
5472,1
4144,1
7152,1
384,1
7056,1
608,1
32,1
4208,1
4656,1
6368,1
5888,1
1472,1
448,1
3792,1
4832,1
1984,1
3840,1
4144,1
4848,1
5168,1
8064,1
6832,1
7136,1
6112,1
6080,1
2688,1
6160,1
2064,1
608,1
3136,1
800,1
3664,1
6096,1
592,1
5136,1
976,1
576,1
3424,1
1936,1
1088,1
5504,1
6416,1
6960,1
2448,1
336,1
560,1
7920,1
4704,1
6256,1
5680,1
7952,1
3728,1
6368,1
752,1
8112,1
6800,1
3360,1
1392,1
2048,1
688,1
160,1
3952,1
2864,1
