in,out
1520,1
272,1
2800,1
4528,1
6768,1
3792,1
3504,1
832,1
1680,1
3312,1
3008,1
2288,1
3920,1
1344,1
6768,1
2896,1
2352,1
3728,1
3600,1
1856,1
3648,1
2512,1
7216,1
7968,1
4608,1
2384,1
7984,1
7200,1
7568,1
3920,1
5040,1
4880,1
2896,1
6672,1
624,1
5712,1
3056,1
5200,1
5888,1
2624,1
6832,1
832,1
8144,1
1680,1
6800,1
3776,1
864,1
4784,1
2640,1
6320,1
1440,1
688,1
8016,1
6272,1
7888,1
6512,1
3072,1
4512,1
6208,1
7808,1
7808,1
3936,1
7664,1
1584,1
6688,1
1264,1
1488,1
8016,1
1040,1
5024,1
6784,1
2000,1
3312,1
6752,1
5040,1
7680,1
7552,1
2112,1
7376,1
2432,1
3344,1
2672,1
880,1
3152,1
4368,1
6544,1
8032,1
5536,1
3472,1
3216,1
5600,1
2384,1
1968,1
3760,1
1584,1
6544,1
7824,1
4448,1
1648,1
7696,1
2768,1
4336,1
3968,1
6912,1
6288,1
6032,1
3840,1
624,1
3584,1
6352,1
1920,1
3200,1
7840,1
3952,1
736,1
4208,1
1040,1
3984,1
3840,1
5344,1
6464,1
7888,1
4240,1
6816,1
6960,1
6368,1
5216,1
3776,1
