in,out
6928,1
7648,1
6752,1
4016,1
2384,1
4208,1
1520,1
7664,1
1120,1
1856,1
1808,1
6032,1
5088,1
6880,1
160,1
4208,1
5456,1
2928,1
6784,1
3392,1
1664,1
5568,1
5328,1
4512,1
5040,1
1072,1
7552,1
1584,1
6112,1
3024,1
2320,1
6608,1
496,1
5664,1
3936,1
1504,1
960,1
2528,1
1824,1
5456,1
5104,1
6768,1
2512,1
4432,1
1024,1
656,1
4176,1
4720,1
2176,1
512,1
5200,1
2576,1
7792,1
5840,1
4064,1
5920,1
3968,1
6832,1
7472,1
192,1
512,1
3584,1
7728,1
6192,1
2304,1
2944,1
8080,1
1072,1
5408,1
6768,1
1792,1
4704,1
7392,1
3184,1
7808,1
176,1
7232,1
5392,1
6784,1
1344,1
1648,1
816,1
7664,1
224,1
3712,1
4768,1
5456,1
1456,1
528,1
3424,1
6112,1
5248,1
2736,1
2704,1
4704,1
5904,1
6464,1
6352,1
6288,1
7600,1
3920,1
672,1
5200,1
7184,1
464,1
6800,1
6928,1
4992,1
3744,1
7184,1
2240,1
3424,1
5008,1
7856,1
6336,1
3088,1
5008,1
4064,1
6768,1
7552,1
8096,1
7088,1
3408,1
2608,1
6368,1
7568,1
96,1
848,1
