in,out
160,1
1584,1
3584,1
5120,1
3760,1
6064,1
3312,1
2496,1
4080,1
1056,1
6960,1
2384,1
7888,1
4176,1
4320,1
2624,1
1776,1
4832,1
2032,1
1296,1
288,1
4512,1
2064,1
3824,1
2784,1
4576,1
1792,1
3376,1
6608,1
5584,1
1280,1
4640,1
6736,1
5568,1
256,1
7264,1
2272,1
2528,1
224,1
6272,1
4592,1
5072,1
256,1
7248,1
2544,1
1984,1
2848,1
7168,1
2096,1
4864,1
7952,1
1008,1
8048,1
3232,1
4160,1
6560,1
4128,1
4304,1
7552,1
4112,1
2384,1
5936,1
4384,1
5008,1
2288,1
6304,1
4352,1
7296,1
5328,1
7728,1
4720,1
7408,1
5824,1
2496,1
5504,1
624,1
1776,1
3936,1
5008,1
5952,1
6992,1
6896,1
2832,1
5664,1
112,1
2688,1
6208,1
512,1
4768,1
5680,1
320,1
4272,1
4432,1
2944,1
5744,1
6128,1
5648,1
576,1
640,1
1312,1
3328,1
3600,1
7296,1
5376,1
4800,1
96,1
4800,1
2224,1
3680,1
7936,1
1680,1
2128,1
640,1
1200,1
7840,1
720,1
5536,1
6896,1
6128,1
7184,1
1872,1
3216,1
1248,1
7984,1
800,1
464,1
1728,1
5168,1
