in,out
2672,1
4080,1
7824,1
5216,1
1376,1
3664,1
2880,1
2208,1
3040,1
6528,1
6416,1
1776,1
1680,1
2544,1
944,1
4832,1
6800,1
5552,1
3968,1
5680,1
912,1
3040,1
7440,1
5472,1
5152,1
2432,1
5488,1
3392,1
288,1
1568,1
2128,1
3264,1
7136,1
1616,1
1632,1
6112,1
7648,1
1504,1
3824,1
5904,1
7536,1
2512,1
3712,1
1824,1
2992,1
2672,1
7744,1
2752,1
2672,1
7168,1
7568,1
6176,1
5632,1
1376,1
7840,1
336,1
592,1
5760,1
7088,1
6064,1
1968,1
6272,1
2320,1
3696,1
576,1
1088,1
5328,1
7488,1
8112,1
6240,1
48,1
4848,1
1088,1
6944,1
1472,1
3264,1
4048,1
1616,1
3632,1
2192,1
7472,1
2432,1
5152,1
848,1
3248,1
7552,1
1328,1
1840,1
3840,1
6528,1
80,1
5792,1
6096,1
6528,1
1424,1
6368,1
4512,1
6176,1
7824,1
880,1
1488,1
112,1
7760,1
2160,1
1904,1
240,1
4208,1
8048,1
4592,1
288,1
7552,1
5968,1
7936,1
1968,1
1616,1
6832,1
2800,1
240,1
5248,1
7376,1
4928,1
6576,1
6752,1
1792,1
800,1
2352,1
7104,1
96,1
