in,out
1264,1
2336,1
5856,1
6512,1
3648,1
1392,1
5744,1
192,1
2960,1
6496,1
1360,1
3008,1
2160,1
4608,1
3024,1
5872,1
6688,1
7552,1
4496,1
272,1
7216,1
3520,1
2032,1
4080,1
6432,1
5728,1
2496,1
4112,1
7280,1
1792,1
3584,1
5312,1
4240,1
2112,1
5712,1
1328,1
6528,1
5808,1
656,1
1936,1
96,1
7168,1
7856,1
6816,1
240,1
6464,1
7744,1
5760,1
4736,1
3952,1
704,1
5376,1
1968,1
1344,1
3424,1
6480,1
4336,1
7248,1
6128,1
8160,1
1888,1
6240,1
944,1
992,1
7744,1
3056,1
4192,1
6560,1
5488,1
2496,1
464,1
6192,1
560,1
3872,1
4000,1
7952,1
5536,1
5328,1
7328,1
608,1
3680,1
1552,1
2752,1
1040,1
7648,1
416,1
1760,1
4976,1
5824,1
2976,1
6304,1
7552,1
4816,1
4080,1
1264,1
960,1
912,1
5632,1
4816,1
3920,1
2720,1
4960,1
7824,1
272,1
1392,1
1600,1
2368,1
3168,1
1104,1
1824,1
624,1
5840,1
1600,1
7552,1
4880,1
1968,1
3936,1
3808,1
1744,1
976,1
1600,1
992,1
5360,1
4064,1
1840,1
1648,1
3104,1
1808,1
