in,out
384,1
4944,1
1696,1
5376,1
7168,1
6432,1
1504,1
5584,1
672,1
6128,1
640,1
6672,1
7744,1
1216,1
6480,1
3168,1
2608,1
256,1
3712,1
2592,1
7568,1
4592,1
7360,1
4560,1
5808,1
4624,1
2640,1
7040,1
5120,1
3200,1
1824,1
5952,1
8000,1
3152,1
1216,1
7696,1
7104,1
7760,1
1808,1
7184,1
8096,1
5200,1
1472,1
6656,1
5520,1
960,1
1648,1
1360,1
4208,1
1728,1
6912,1
4960,1
2064,1
6816,1
3408,1
7424,1
4992,1
2704,1
736,1
3632,1
176,1
7664,1
5504,1
2688,1
5104,1
3376,1
1920,1
5280,1
112,1
7152,1
2512,1
3472,1
112,1
7744,1
4720,1
272,1
4048,1
7408,1
1792,1
7536,1
1968,1
6384,1
3360,1
7008,1
6448,1
1904,1
3328,1
3248,1
7008,1
7904,1
5440,1
464,1
6352,1
7344,1
3552,1
3552,1
2768,1
4768,1
3792,1
1472,1
5856,1
4304,1
7824,1
128,1
2320,1
3040,1
3648,1
3008,1
4720,1
3264,1
3568,1
912,1
4336,1
7760,1
1488,1
1184,1
1200,1
384,1
240,1
3312,1
1696,1
6752,1
3632,1
6624,1
3792,1
1600,1
6400,1
3824,1
