in,out
6880,1
5120,1
6272,1
4960,1
768,1
3632,1
4976,1
1184,1
4896,1
6784,1
2992,1
752,1
3568,1
5712,1
3824,1
6336,1
2736,1
1328,1
3184,1
1792,1
5424,1
3792,1
128,1
7440,1
7920,1
7792,1
3680,1
320,1
1312,1
4096,1
7984,1
464,1
416,1
7552,1
5280,1
416,1
6768,1
7264,1
5888,1
7392,1
624,1
8016,1
1360,1
1120,1
752,1
6192,1
6880,1
4560,1
3440,1
5552,1
2688,1
848,1
6640,1
1920,1
1456,1
2544,1
1248,1
2464,1
4064,1
2576,1
6176,1
1856,1
5184,1
96,1
7552,1
4080,1
1904,1
7168,1
6048,1
1216,1
7344,1
5760,1
3520,1
848,1
6992,1
2976,1
5360,1
6752,1
2432,1
5536,1
6256,1
8128,1
8000,1
5120,1
1696,1
6064,1
2080,1
832,1
7600,1
656,1
1024,1
4768,1
3328,1
1584,1
1424,1
4912,1
7216,1
4208,1
704,1
6720,1
2592,1
2752,1
2080,1
4448,1
2336,1
4016,1
7952,1
5104,1
5440,1
6544,1
4144,1
3040,1
2672,1
6944,1
640,1
1232,1
1088,1
7536,1
1328,1
4000,1
4336,1
928,1
1616,1
7344,1
3392,1
16,1
7456,1
6576,1
