in,out
112,1
3104,1
672,1
2816,1
5824,1
2944,1
752,1
3328,1
5104,1
1616,1
240,1
1712,1
4432,1
1776,1
3456,1
7424,1
4880,1
4048,1
7536,1
4208,1
5200,1
1376,1
7648,1
128,1
2688,1
1808,1
5712,1
6160,1
6768,1
5472,1
3904,1
5664,1
2736,1
3328,1
7920,1
4240,1
624,1
1536,1
6336,1
5520,1
2416,1
3472,1
1376,1
2144,1
4448,1
2224,1
7232,1
720,1
7968,1
480,1
3456,1
6592,1
7120,1
2736,1
5344,1
2432,1
5568,1
1936,1
3344,1
7712,1
5584,1
176,1
752,1
6384,1
208,1
7568,1
5296,1
6624,1
3712,1
1296,1
2176,1
3104,1
5360,1
3648,1
48,1
2880,1
3712,1
3328,1
3504,1
3024,1
5904,1
7712,1
5392,1
6768,1
5696,1
4368,1
5936,1
5968,1
6288,1
5680,1
5136,1
3904,1
3232,1
7360,1
1792,1
4480,1
2016,1
352,1
1232,1
3296,1
6560,1
2848,1
1456,1
2512,1
5792,1
4576,1
7280,1
4016,1
4512,1
4544,1
2048,1
3552,1
3408,1
5504,1
2464,1
7136,1
4096,1
240,1
1808,1
3552,1
4624,1
6672,1
7088,1
6640,1
7664,1
3648,1
3632,1
2432,1
