in,out
4400,1
3296,1
3216,1
3568,1
3344,1
6736,1
6096,1
2560,1
2304,1
6608,1
1808,1
7792,1
3568,1
736,1
3152,1
6896,1
6560,1
7296,1
1760,1
3600,1
4192,1
720,1
1072,1
7456,1
4736,1
4320,1
5424,1
4288,1
1840,1
3584,1
4976,1
64,1
6784,1
3424,1
2512,1
400,1
4208,1
6720,1
240,1
4384,1
3776,1
2560,1
5120,1
6688,1
720,1
7936,1
3904,1
3056,1
4064,1
4928,1
272,1
5408,1
5344,1
1712,1
4416,1
1664,1
448,1
7424,1
5232,1
8096,1
4960,1
2272,1
8080,1
6688,1
1712,1
3136,1
5824,1
6464,1
496,1
1952,1
5920,1
6288,1
4384,1
3680,1
5968,1
5872,1
3632,1
3184,1
2368,1
6032,1
272,1
1744,1
3168,1
7984,1
6816,1
5264,1
6688,1
1600,1
2512,1
3408,1
4480,1
944,1
6752,1
960,1
7200,1
4704,1
1792,1
208,1
4256,1
2368,1
992,1
2368,1
1024,1
6176,1
2032,1
3696,1
6480,1
1488,1
1264,1
4800,1
5552,1
5472,1
6832,1
8128,1
5312,1
7104,1
1632,1
3376,1
5088,1
112,1
912,1
7440,1
6832,1
288,1
2208,1
2672,1
6608,1
656,1
