in,out
1632,1
6992,1
4880,1
8016,1
4736,1
5392,1
4720,1
1104,1
7024,1
5456,1
896,1
1616,1
7840,1
5008,1
2000,1
3648,1
128,1
2928,1
4848,1
3360,1
7968,1
1664,1
1792,1
5808,1
7536,1
7408,1
864,1
4992,1
3776,1
7760,1
6928,1
768,1
1968,1
2496,1
7312,1
2896,1
944,1
576,1
6784,1
6624,1
4768,1
3392,1
736,1
704,1
1568,1
8096,1
6208,1
320,1
7328,1
624,1
6784,1
7904,1
6000,1
1376,1
2736,1
6672,1
4880,1
6848,1
528,1
2736,1
7984,1
3200,1
4352,1
5664,1
7616,1
3600,1
5808,1
7184,1
1488,1
3760,1
896,1
896,1
1056,1
2496,1
8096,1
7552,1
4432,1
6480,1
4480,1
4976,1
6032,1
4816,1
240,1
3920,1
1616,1
4640,1
3712,1
8160,1
6720,1
5024,1
4048,1
1968,1
7280,1
2000,1
7072,1
4848,1
6240,1
2896,1
1536,1
4192,1
4192,1
1520,1
2928,1
6512,1
752,1
3120,1
192,1
3776,1
7792,1
3600,1
6448,1
2176,1
6224,1
880,1
1664,1
6432,1
2672,1
2320,1
3424,1
1120,1
7744,1
5152,1
6592,1
5328,1
6720,1
6416,1
4240,1
2912,1
