in,out
1504,1
7504,1
5664,1
8032,1
7376,1
512,1
1728,1
544,1
7088,1
2320,1
1504,1
3328,1
1968,1
5872,1
3216,1
912,1
6896,1
6640,1
4528,1
8032,1
1696,1
4368,1
4480,1
7808,1
4624,1
4224,1
624,1
5264,1
4928,1
6704,1
7568,1
3936,1
1888,1
3840,1
4000,1
2576,1
64,1
4768,1
5216,1
5216,1
5648,1
2048,1
2704,1
5488,1
6224,1
3648,1
1040,1
7376,1
7968,1
2896,1
608,1
5296,1
7376,1
5040,1
6928,1
5392,1
6896,1
4896,1
5168,1
2688,1
2192,1
336,1
4544,1
4992,1
6336,1
4880,1
2912,1
1824,1
5472,1
5568,1
3456,1
2112,1
576,1
4400,1
6032,1
2288,1
2016,1
7600,1
1648,1
6624,1
2192,1
6640,1
2640,1
2464,1
7424,1
7952,1
6944,1
3888,1
1056,1
5200,1
1888,1
2464,1
6768,1
4320,1
3296,1
3760,1
8048,1
2064,1
1808,1
4896,1
7680,1
2048,1
1184,1
7824,1
5776,1
1488,1
3776,1
2928,1
5536,1
1968,1
2544,1
512,1
8016,1
1200,1
2304,1
4080,1
5664,1
1056,1
288,1
7200,1
1184,1
7952,1
5792,1
1872,1
7376,1
5152,1
6608,1
3872,1
