in,out
48,1
7136,1
4032,1
7600,1
352,1
4864,1
7840,1
6608,1
672,1
6800,1
5408,1
928,1
3424,1
768,1
5984,1
1344,1
1856,1
4544,1
1456,1
624,1
5472,1
2736,1
6976,1
2992,1
1616,1
6416,1
3728,1
8144,1
256,1
5120,1
7616,1
832,1
2784,1
240,1
8144,1
7248,1
5920,1
7888,1
2912,1
5360,1
6176,1
6592,1
4592,1
1584,1
7584,1
6224,1
2288,1
6752,1
2976,1
6320,1
720,1
4304,1
4432,1
608,1
848,1
5632,1
2640,1
2928,1
4464,1
3104,1
3232,1
5200,1
1344,1
1968,1
8032,1
5600,1
4688,1
928,1
480,1
4096,1
1632,1
3440,1
6608,1
6960,1
2896,1
4768,1
8096,1
1904,1
6080,1
7328,1
1120,1
768,1
720,1
2064,1
7920,1
5936,1
6640,1
6096,1
1360,1
7280,1
7664,1
3904,1
2000,1
96,1
4432,1
2640,1
464,1
3680,1
3616,1
4816,1
8112,1
1792,1
4480,1
5168,1
5296,1
6336,1
6928,1
5680,1
1376,1
7344,1
1408,1
3440,1
2384,1
6544,1
848,1
4576,1
4256,1
5696,1
5408,1
1072,1
832,1
3808,1
240,1
1344,1
7616,1
6672,1
7936,1
4160,1
