in,out
2192,1
2176,1
4176,1
4928,1
4448,1
4512,1
1696,1
4320,1
5232,1
1232,1
688,1
6944,1
6000,1
1408,1
6368,1
608,1
5584,1
3696,1
7536,1
6448,1
208,1
5456,1
7248,1
4000,1
3648,1
7168,1
4896,1
4992,1
4496,1
6080,1
3824,1
2864,1
7696,1
3216,1
1952,1
7536,1
2240,1
6976,1
6336,1
2384,1
2112,1
960,1
6064,1
3472,1
4352,1
1696,1
2688,1
5888,1
5936,1
992,1
912,1
3104,1
2160,1
5072,1
5392,1
224,1
1184,1
1504,1
2416,1
4352,1
6848,1
3744,1
7600,1
960,1
1744,1
5280,1
5568,1
4880,1
592,1
7776,1
7760,1
7568,1
7168,1
1056,1
6496,1
5904,1
4480,1
1392,1
1664,1
1264,1
1936,1
3408,1
496,1
544,1
256,1
6752,1
4560,1
3344,1
512,1
3136,1
1440,1
976,1
4400,1
7184,1
8080,1
5152,1
3712,1
2864,1
7712,1
3376,1
1792,1
3456,1
3312,1
816,1
3568,1
7008,1
8096,1
5008,1
6304,1
2880,1
5248,1
7712,1
208,1
6256,1
7280,1
4576,1
4336,1
2832,1
3360,1
5680,1
816,1
3488,1
688,1
2112,1
7088,1
2448,1
816,1
5504,1
