in,out
4512,1
4320,1
1008,1
4096,1
4112,1
2064,1
6240,1
7600,1
5072,1
3568,1
7104,1
5504,1
2160,1
4784,1
2544,1
3648,1
5344,1
3920,1
2176,1
6784,1
7040,1
3520,1
4976,1
5760,1
1840,1
7712,1
1632,1
6352,1
2048,1
2784,1
6816,1
7328,1
7680,1
1408,1
1664,1
6752,1
5264,1
3904,1
1088,1
3632,1
2944,1
2704,1
4528,1
3360,1
2464,1
3936,1
7408,1
4480,1
6640,1
6608,1
5920,1
3072,1
5872,1
5312,1
8160,1
4576,1
4944,1
5120,1
1008,1
2944,1
7184,1
3744,1
7328,1
5520,1
384,1
1248,1
7120,1
1264,1
5088,1
3504,1
6992,1
3264,1
5584,1
5264,1
5520,1
96,1
5984,1
8064,1
8016,1
6656,1
2288,1
4352,1
7472,1
7040,1
6704,1
5536,1
7840,1
1488,1
2288,1
1392,1
8048,1
720,1
1632,1
2192,1
5088,1
368,1
3664,1
6768,1
6896,1
1312,1
1504,1
1952,1
4816,1
896,1
6960,1
7408,1
6800,1
6576,1
560,1
4816,1
624,1
4464,1
5008,1
5424,1
8112,1
7552,1
2096,1
880,1
1696,1
7888,1
768,1
3456,1
992,1
4928,1
3040,1
3088,1
4048,1
8048,1
