in,out
3696,1
5824,1
7712,1
7088,1
912,1
3104,1
6112,1
4528,1
3360,1
3616,1
6704,1
992,1
1120,1
672,1
7632,1
4432,1
4496,1
1312,1
5744,1
7200,1
3136,1
704,1
2800,1
8032,1
1104,1
2848,1
3456,1
5776,1
8160,1
320,1
112,1
96,1
8064,1
3232,1
7520,1
8128,1
5280,1
5504,1
832,1
6944,1
1440,1
2432,1
3632,1
7808,1
3712,1
416,1
2368,1
6720,1
7648,1
32,1
5840,1
3168,1
4992,1
5200,1
2768,1
6080,1
5712,1
3472,1
5024,1
2880,1
2624,1
6464,1
1824,1
4048,1
7664,1
2656,1
1808,1
2944,1
6848,1
496,1
528,1
176,1
7152,1
2400,1
4352,1
3008,1
5232,1
3376,1
1264,1
160,1
7584,1
1264,1
2496,1
7168,1
7072,1
4624,1
1312,1
7008,1
7760,1
7616,1
3872,1
6720,1
1808,1
2976,1
7408,1
6560,1
4096,1
7280,1
6320,1
6496,1
3952,1
160,1
1824,1
4224,1
5312,1
2368,1
5712,1
6928,1
6336,1
4256,1
3088,1
928,1
7696,1
4352,1
2736,1
2144,1
4048,1
7136,1
5360,1
1664,1
512,1
5488,1
7712,1
7744,1
7552,1
1632,1
2800,1
4496,1
