in,out
2368,1
6496,1
4960,1
6976,1
6064,1
928,1
1200,1
4480,1
5968,1
2720,1
5136,1
5168,1
5024,1
7680,1
1600,1
5184,1
3392,1
3952,1
7872,1
112,1
7952,1
3824,1
160,1
1872,1
3664,1
7584,1
7872,1
3376,1
7392,1
7088,1
5632,1
4080,1
5872,1
7504,1
7920,1
6112,1
4544,1
7040,1
3552,1
2736,1
7872,1
4944,1
6080,1
3584,1
5936,1
1648,1
5584,1
4576,1
4704,1
2112,1
8032,1
1888,1
2224,1
7536,1
6704,1
1856,1
7344,1
4848,1
4848,1
7488,1
4816,1
6640,1
2752,1
1344,1
4928,1
2464,1
6432,1
3664,1
4880,1
2576,1
160,1
4032,1
7632,1
1136,1
6544,1
4816,1
5712,1
7728,1
7440,1
2848,1
624,1
7888,1
1776,1
4480,1
1200,1
3424,1
1520,1
1392,1
4656,1
6112,1
144,1
1120,1
688,1
4896,1
2800,1
768,1
7584,1
3184,1
5856,1
1392,1
6016,1
1024,1
7168,1
6464,1
7664,1
2256,1
1552,1
128,1
3312,1
6352,1
1408,1
6336,1
5808,1
4864,1
512,1
3056,1
7728,1
3872,1
208,1
1072,1
4720,1
5488,1
4320,1
5968,1
2544,1
880,1
6656,1
2560,1
