in,out
1088,1
5392,1
3408,1
2384,1
176,1
7024,1
7920,1
3248,1
6240,1
1280,1
464,1
5088,1
5936,1
3376,1
7664,1
912,1
7312,1
7744,1
5280,1
7024,1
368,1
464,1
4048,1
1040,1
5024,1
144,1
3776,1
3664,1
992,1
3232,1
3984,1
7072,1
6720,1
1152,1
7712,1
3408,1
5936,1
5456,1
5312,1
5120,1
3168,1
992,1
432,1
5472,1
592,1
4272,1
2688,1
6464,1
3232,1
3584,1
6432,1
7248,1
7360,1
6608,1
6640,1
512,1
6320,1
1536,1
5392,1
5072,1
6576,1
5584,1
2992,1
7344,1
3632,1
6096,1
3056,1
6976,1
7168,1
3408,1
7984,1
2080,1
5664,1
1008,1
7104,1
7952,1
5920,1
4832,1
4976,1
1936,1
4064,1
5568,1
5888,1
768,1
2224,1
272,1
3472,1
1792,1
592,1
4064,1
1408,1
3904,1
6672,1
1488,1
416,1
7472,1
2480,1
2000,1
944,1
6560,1
6656,1
6144,1
6752,1
4288,1
4784,1
7552,1
2160,1
5440,1
576,1
6304,1
2560,1
1200,1
4848,1
1248,1
7696,1
1296,1
4832,1
2240,1
5696,1
3280,1
5344,1
1600,1
7856,1
4016,1
1584,1
1456,1
7568,1
5200,1
